signal,threshold,threshold_value,threshold_rule,strategy,lead_days,lead_months,oos_sharpe,oos_ann_return,oos_max_drawdown,annual_turnover,oos_n,valid
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P1_long_cash,231,11,0.8937,16.78,-31.61,3.54,1566,True
gold_copper_roc_63d,Trp25_lo,-6.739,lte,P1_long_cash,21,1,0.8933,5.87,-6.3,9.49,1566,True
gold_copper_roc_63d,Tp25_lo,-6.739,lte,P1_long_cash,21,1,0.8933,5.87,-6.3,9.49,1566,True
gold_copper_acceleration,Tp25_hi,-6.2874,gte,P1_long_cash,126,6,0.8923,14.78,-19.96,25.75,1566,True
gold_copper_mom_21d,Tz1_hi,1.0,gte,P2_long_short,231,11,0.8914,18.87,-30.62,58.25,1566,True
gold_copper_roc_63d,Tp90_hi,17.0212,gte,P1_long_cash,21,1,0.8908,8.66,-11.51,4.83,1566,True
gold_copper_zscore_252d,Tp90_lo,2.0171,lte,P1_long_cash,168,8,0.8897,13.89,-21.64,8.85,1566,True
gold_copper_pctrank_1260d,Tp75_hi,0.8221,gte,P1_long_cash,189,9,0.8892,10.4,-15.64,5.63,1566,True
gold_copper_zscore_252d,Tp90_hi,2.0171,gte,P1_long_cash,21,1,0.8881,8.07,-9.86,9.66,1566,True
gold_copper_zscore_126d,Tfix07_hi,0.7,gte,P1_long_cash,231,11,0.8855,10.01,-12.92,15.93,1566,True
gold_copper_zscore_504d,Tp90_hi,2.084,gte,P1_long_cash,252,12,0.8836,7.6,-12.92,6.76,1566,True
gold_copper_roc_21d,Tp90_hi,8.7798,gte,P1_long_cash,84,4,0.8832,5.83,-11.51,8.05,1566,True
gold_copper_roc_21d,Tp90_lo,8.7798,lte,P1_long_cash,21,1,0.8825,15.46,-27.83,8.37,1566,True
gold_copper_acceleration,Tfix03_lo,0.3,lte,P1_long_cash,210,10,0.8823,11.05,-19.27,34.11,1566,True
gold_copper_zscore_126d,Tp25_hi,-1.0407,gte,P1_long_cash,63,3,0.882,15.43,-18.49,9.98,1566,True
gold_copper_zscore_126d,Tp75_lo,1.18,lte,P1_long_cash,147,7,0.8816,12.71,-16.91,15.93,1566,True
gold_copper_roc_21d,Tp75_lo,4.3669,lte,P1_long_cash,147,7,0.8812,14.45,-20.48,17.54,1566,True
gold_copper_roc_126d,Tp90_hi,26.555,gte,P1_long_cash,252,12,0.8808,3.85,-6.06,6.11,1566,True
gold_copper_zscore_126d,Tp90_lo,2.0703,lte,P2_long_short,147,7,0.8806,18.57,-21.47,20.28,1566,True
gold_copper_mom_63d,Tp75_lo,28.7156,lte,P1_long_cash,0,0,0.8804,12.16,-22.63,9.33,1566,True
gold_copper_roc_5d,Tz1_lo,-1.0,lte,P1_long_cash,84,4,0.8799,11.25,-13.2,48.6,1566,True
gold_copper_roc_5d,Tzn1_lo,-1.0,lte,P1_long_cash,84,4,0.8799,11.25,-13.2,48.6,1566,True
gold_copper_zscore_126d,Tp75_lo,1.18,lte,P2_long_short,0,0,0.8799,18.54,-28.88,33.47,1566,True
gold_copper_roc_126d,Tp50_hi,0.8514,gte,P1_long_cash,189,9,0.8798,16.3,-42.33,11.26,1566,True
gold_copper_roc_126d,Tp50_hi,0.8514,gte,P2_long_short,189,9,0.8788,18.5,-43.31,22.53,1566,True
gold_copper_mom_63d,Tz1_lo,-1.0,lte,P1_long_cash,21,1,0.8774,10.37,-16.76,21.08,1566,True
gold_copper_mom_63d,Tzn1_lo,-1.0,lte,P1_long_cash,21,1,0.8774,10.37,-16.76,21.08,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P2_long_short,147,7,0.877,18.47,-33.58,37.66,1566,True
gold_copper_zscore_252d,Tp75_hi,1.0726,gte,P1_long_cash,63,3,0.8763,10.99,-16.98,16.41,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P1_long_cash,210,10,0.8758,12.48,-17.38,21.56,1566,True
gold_copper_mom_252d,Tp25_hi,-53.7187,gte,P2_long_short,168,8,0.8745,18.39,-42.33,1.93,1566,True
gold_copper_roc_126d,Tfix07_hi,0.7,gte,P1_long_cash,147,7,0.8716,16.58,-42.33,11.59,1566,True
gold_copper_roc_5d,Tfix03_lo,0.3,lte,P1_long_cash,189,9,0.8703,11.59,-23.94,54.39,1566,True
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P1_long_cash,252,12,0.8689,2.9,-6.34,11.91,1566,True
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P1_long_cash,63,3,0.8684,2.76,-5.81,10.62,1566,True
gold_copper_pctrank_504d,Trp25_lo,0.1605,lte,P1_long_cash,0,0,0.8682,4.63,-5.91,8.37,1566,True
gold_copper_pctrank_504d,Tp25_lo,0.1605,lte,P1_long_cash,0,0,0.8682,4.63,-5.91,8.37,1566,True
gold_copper_zscore_252d,Tz1_hi,1.0,gte,P1_long_cash,63,3,0.868,11.03,-17.66,16.09,1566,True
gold_copper_mom_252d,Tp50_hi,7.1738,gte,P2_long_short,231,11,0.8676,18.23,-20.07,14.8,1566,True
gold_copper_mom_63d,Tp90_lo,61.1186,lte,P1_long_cash,168,8,0.8674,13.07,-21.64,9.49,1566,True
gold_copper_roc_5d,Tzn1_lo,-1.0,lte,P1_long_cash,189,9,0.865,8.79,-10.56,47.31,1566,True
gold_copper_roc_5d,Tz1_lo,-1.0,lte,P1_long_cash,189,9,0.865,8.79,-10.56,47.31,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P2_long_short,168,8,0.8649,18.13,-42.33,13.52,1566,True
gold_copper_roc_126d,Tfix07_hi,0.7,gte,P1_long_cash,252,12,0.8634,15.09,-36.05,11.59,1566,True
gold_copper_pctrank_1260d,Tfix07_hi,0.7,gte,P1_long_cash,231,11,0.862,9.87,-12.92,5.31,1566,True
gold_copper_roc_126d,Tp50_hi,0.8514,gte,P2_long_short,147,7,0.8605,18.02,-42.33,21.24,1566,True
gold_copper_zscore_126d,Tp90_lo,2.0703,lte,P1_long_cash,147,7,0.8604,16.23,-21.21,10.14,1566,True
gold_copper_zscore_252d,Tp75_lo,1.0726,lte,P2_long_short,105,5,0.8581,18.0,-26.48,32.18,1566,True
gold_copper_roc_63d,Tp90_lo,17.0212,lte,P2_long_short,168,8,0.8581,17.96,-30.52,9.01,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,0,0,0.858,10.15,-27.28,14.97,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P1_long_cash,147,7,0.8579,16.34,-42.33,6.76,1566,True
gold_copper_roc_126d,Tz1_hi,1.0,gte,P1_long_cash,189,9,0.8571,15.78,-42.33,11.91,1566,True
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P2_long_short,126,6,0.8558,17.9,-42.33,5.79,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P2_long_short,231,11,0.8558,17.9,-42.33,16.74,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P1_long_cash,231,11,0.8549,15.53,-39.37,6.76,1566,True
gold_copper_zscore_252d,Tp75_hi,1.0726,gte,P1_long_cash,231,11,0.8547,9.48,-12.92,15.93,1566,True
gold_copper_mom_21d,Tp90_lo,32.7891,lte,P2_long_short,147,7,0.854,17.87,-28.95,23.49,1566,True
gold_copper_roc_126d,Tfix07_hi,0.7,gte,P1_long_cash,189,9,0.8535,15.77,-42.33,12.23,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P1_long_cash,168,8,0.8535,16.03,-42.33,6.76,1566,True
gold_copper_acceleration,Tp50_lo,-0.0707,lte,P1_long_cash,210,10,0.8514,10.45,-18.21,34.44,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P2_long_short,126,6,0.8512,17.78,-42.33,16.74,1566,True
gold_copper_roc_126d,Tz1_hi,1.0,gte,P1_long_cash,231,11,0.851,12.51,-20.0,11.91,1566,True
gold_copper_mom_252d,Tp90_lo,132.6641,lte,P1_long_cash,0,0,0.8495,12.52,-21.19,3.7,1566,True
gold_copper_zscore_126d,Tz1_hi,1.0,gte,P1_long_cash,231,11,0.8494,8.72,-12.92,15.77,1566,True
gold_copper_zscore_504d,Tp25_hi,-1.0311,gte,P1_long_cash,210,10,0.8491,16.64,-42.33,3.54,1566,True
gold_copper_roc_5d,Tp50_lo,0.0074,lte,P1_long_cash,126,6,0.8474,12.37,-21.27,55.84,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P2_long_short,126,6,0.8469,17.67,-42.33,12.23,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P2_long_short,126,6,0.8465,17.66,-42.33,10.94,1566,True
gold_copper_roc_126d,Tp50_hi,0.8514,gte,P1_long_cash,147,7,0.8455,15.94,-42.33,10.62,1566,True
gold_copper_roc_126d,Tp75_hi,11.28,gte,P1_long_cash,21,1,0.8453,9.44,-17.21,9.49,1566,True
gold_copper_zscore_126d,Tp50_hi,-0.0334,gte,P1_long_cash,63,3,0.8447,12.24,-18.49,17.06,1566,True
gold_copper_pctrank_1260d,Tp75_lo,0.8221,lte,P1_long_cash,147,7,0.8425,11.97,-21.64,5.31,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P1_long_cash,84,4,0.8421,16.85,-42.33,8.37,1566,True
gold_copper_roc_5d,Tfix07_hi,0.7,gte,P1_long_cash,21,1,0.8416,11.67,-27.11,53.91,1566,True
gold_copper_pctrank_1260d,Tp90_lo,0.9349,lte,P1_long_cash,0,0,0.8414,12.3,-21.64,3.22,1566,True
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P1_long_cash,42,2,0.8413,5.95,-8.11,19.31,1566,True
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P1_long_cash,42,2,0.8413,5.95,-8.11,19.31,1566,True
gold_copper_roc_126d,Tp75_lo,11.28,lte,P1_long_cash,105,5,0.8405,12.08,-23.23,8.69,1566,True
gold_copper_pctrank_504d,Tp90_hi,0.9722,gte,P1_long_cash,42,2,0.8395,8.44,-13.12,12.87,1566,True
gold_copper_roc_126d,Tfix07_hi,0.7,gte,P2_long_short,189,9,0.8389,17.46,-43.31,24.46,1566,True
gold_copper_roc_126d,Tz1_hi,1.0,gte,P2_long_short,189,9,0.8381,17.44,-43.31,23.82,1566,True
gold_copper_pctrank_504d,Tp75_hi,0.841,gte,P1_long_cash,42,2,0.8379,11.71,-21.95,9.66,1566,True
gold_copper_zscore_504d,Tp90_hi,2.084,gte,P1_long_cash,63,3,0.8378,6.56,-9.57,9.82,1566,True
gold_copper_roc_126d,Tp25_lo,-9.8165,lte,P1_long_cash,0,0,0.8363,5.9,-8.25,3.54,1566,True
gold_copper_roc_126d,Trp25_lo,-9.8165,lte,P1_long_cash,0,0,0.8363,5.9,-8.25,3.54,1566,True
gold_copper_roc_5d,Tp75_lo,2.0649,lte,P2_long_short,189,9,0.8358,17.39,-34.5,87.54,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P1_long_cash,252,12,0.8355,16.22,-42.33,8.37,1566,True
gold_copper_zscore_126d,Tz1_lo,-1.0,lte,P1_long_cash,105,5,0.8344,6.02,-8.51,10.94,1566,True
gold_copper_zscore_126d,Tzn1_lo,-1.0,lte,P1_long_cash,105,5,0.8344,6.02,-8.51,10.94,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P1_long_cash,231,11,0.8333,15.0,-41.77,6.11,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P2_long_short,0,0,0.8327,17.29,-28.93,20.6,1566,True
gold_copper_roc_5d,Tp90_hi,4.3297,gte,P1_long_cash,42,2,0.8321,7.43,-11.43,16.74,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P1_long_cash,210,10,0.8319,13.01,-22.02,19.95,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P1_long_cash,105,5,0.8308,15.12,-21.91,9.66,1566,True
gold_copper_mom_63d,Tp90_hi,61.1186,gte,P1_long_cash,231,11,0.83,6.87,-12.92,8.37,1566,True
gold_copper_roc_5d,Tfix03_lo,0.3,lte,P1_long_cash,126,6,0.8296,12.35,-21.27,54.87,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P2_long_short,168,8,0.8295,17.22,-42.33,16.74,1566,True
gold_copper_mom_63d,Tp90_lo,61.1186,lte,P1_long_cash,0,0,0.8288,12.58,-27.13,9.98,1566,True
gold_copper_pctrank_1260d,Tp90_hi,0.9349,gte,P1_long_cash,147,7,0.8287,5.59,-8.25,3.38,1566,True
gold_copper_zscore_504d,Tp25_hi,-1.0311,gte,P1_long_cash,189,9,0.8285,16.19,-42.33,3.54,1566,True
gold_copper_roc_63d,Tp75_hi,7.5433,gte,P1_long_cash,63,3,0.8269,8.15,-13.2,8.69,1566,True
gold_copper_zscore_252d,Tp25_hi,-0.9767,gte,P2_long_short,147,7,0.8266,17.14,-42.33,5.79,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P2_long_short,147,7,0.8265,17.14,-42.33,16.74,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P1_long_cash,126,6,0.8256,15.7,-42.33,6.11,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P1_long_cash,126,6,0.8254,15.69,-42.33,5.47,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P1_long_cash,126,6,0.8254,13.02,-21.64,9.49,1566,True
gold_copper_roc_21d,Tfix07_hi,0.7,gte,P1_long_cash,63,3,0.8252,11.01,-15.59,31.54,1566,True
gold_copper_roc_21d,Tp75_lo,4.3669,lte,P1_long_cash,189,9,0.825,12.49,-23.58,17.22,1566,True
gold_copper_mom_252d,Tp25_hi,-53.7187,gte,P2_long_short,105,5,0.8249,17.1,-42.33,1.93,1566,True
gold_copper_mom_252d,Tp25_hi,-53.7187,gte,P1_long_cash,168,8,0.8245,15.96,-42.33,0.97,1566,True
gold_copper_roc_126d,Tz1_hi,1.0,gte,P1_long_cash,147,7,0.8234,15.41,-42.33,11.26,1566,True
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P1_long_cash,126,6,0.8228,15.77,-42.33,2.9,1566,True
gold_copper_pctrank_1260d,Tfix07_hi,0.7,gte,P1_long_cash,252,12,0.8228,9.27,-17.63,5.95,1566,True
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P1_long_cash,168,8,0.8211,5.81,-17.03,20.28,1566,True
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P1_long_cash,168,8,0.8211,5.81,-17.03,20.28,1566,True
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P2_long_short,105,5,0.8206,16.99,-42.33,5.79,1566,True
gold_copper_zscore_504d,Tfix07_hi,0.7,gte,P1_long_cash,147,7,0.8204,14.8,-42.33,9.01,1566,True
gold_copper_zscore_504d,Tfix07_hi,0.7,gte,P1_long_cash,252,12,0.82,11.4,-19.64,9.33,1566,True
gold_copper_zscore_504d,Tz1_hi,1.0,gte,P1_long_cash,252,12,0.8194,10.15,-21.37,9.01,1566,True
gold_copper_roc_126d,Tz1_hi,1.0,gte,P2_long_short,147,7,0.8183,16.93,-42.33,22.53,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P2_long_short,63,3,0.8178,16.92,-42.33,16.74,1566,True
gold_copper_roc_5d,Tz1_lo,-1.0,lte,P1_long_cash,168,8,0.8177,8.61,-18.68,47.31,1566,True
gold_copper_roc_5d,Tzn1_lo,-1.0,lte,P1_long_cash,168,8,0.8177,8.61,-18.68,47.31,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P2_long_short,231,11,0.8145,16.83,-36.4,13.52,1566,True
gold_copper_roc_63d,Trp25_lo,-6.739,lte,P1_long_cash,0,0,0.8143,5.94,-7.76,8.85,1566,True
gold_copper_roc_63d,Tp25_lo,-6.739,lte,P1_long_cash,0,0,0.8143,5.94,-7.76,8.85,1566,True
gold_copper_zscore_126d,Tp25_lo,-1.0407,lte,P1_long_cash,0,0,0.8142,5.94,-8.25,9.66,1566,True
gold_copper_zscore_126d,Trp25_lo,-1.0407,lte,P1_long_cash,0,0,0.8142,5.94,-8.25,9.66,1566,True
gold_copper_zscore_126d,Tfix07_hi,0.7,gte,P1_long_cash,252,12,0.8133,9.14,-16.73,15.93,1566,True
gold_copper_roc_5d,Tfix03_lo,0.3,lte,P1_long_cash,210,10,0.8119,11.19,-18.83,55.52,1566,True
gold_copper_mom_21d,Tp50_hi,0.098,gte,P1_long_cash,252,12,0.8113,12.72,-26.68,29.77,1566,True
gold_copper_roc_21d,Tp50_hi,0.0209,gte,P1_long_cash,252,12,0.8113,12.72,-26.68,29.77,1566,True
gold_copper_roc_21d,Tfix03_lo,0.3,lte,P1_long_cash,168,8,0.8112,10.31,-13.38,29.45,1566,True
gold_copper_mom_252d,Tp50_hi,7.1738,gte,P1_long_cash,126,6,0.8105,15.25,-42.33,5.79,1566,True
gold_copper_roc_21d,Tp75_lo,4.3669,lte,P2_long_short,0,0,0.8094,16.69,-26.96,34.76,1566,True
gold_copper_roc_21d,Tp75_lo,4.3669,lte,P1_long_cash,210,10,0.8092,11.97,-19.36,17.06,1566,True
gold_copper_mom_252d,Tp50_hi,7.1738,gte,P2_long_short,126,6,0.8091,16.69,-42.33,11.59,1566,True
gold_copper_zscore_252d,Tp90_hi,2.0171,gte,P1_long_cash,231,11,0.809,6.78,-12.92,7.72,1566,True
gold_copper_roc_126d,Tp90_lo,26.555,lte,P1_long_cash,147,7,0.8087,13.58,-21.64,6.11,1566,True
gold_copper_roc_5d,Tz1_hi,1.0,gte,P1_long_cash,63,3,0.8087,9.68,-18.67,53.75,1566,True
gold_copper_zscore_504d,Tp25_hi,-1.0311,gte,P2_long_short,84,4,0.8084,16.67,-42.33,7.08,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P1_long_cash,147,7,0.8084,12.54,-19.55,22.05,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P1_long_cash,231,11,0.8083,15.68,-42.33,8.37,1566,True
gold_copper_roc_21d,Tz1_hi,1.0,gte,P1_long_cash,63,3,0.8078,10.55,-14.3,30.25,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P2_long_short,0,0,0.8078,16.65,-27.43,46.99,1566,True
gold_copper_mom_63d,Tp75_hi,28.7156,gte,P1_long_cash,42,2,0.8063,10.34,-17.59,8.69,1566,True
gold_copper_zscore_504d,Tfix07_hi,0.7,gte,P1_long_cash,168,8,0.805,14.47,-42.33,9.01,1566,True
gold_copper_roc_21d,Tfix07_hi,0.7,gte,P1_long_cash,252,12,0.8041,11.92,-19.34,30.74,1566,True
gold_copper_zscore_126d,Tzn1_lo,-1.0,lte,P1_long_cash,0,0,0.804,5.92,-8.25,10.62,1566,True
gold_copper_zscore_126d,Tz1_lo,-1.0,lte,P1_long_cash,0,0,0.804,5.92,-8.25,10.62,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P1_long_cash,168,8,0.804,11.63,-21.64,8.21,1566,True
gold_copper_zscore_252d,Tzn1_lo,-1.0,lte,P1_long_cash,0,0,0.803,4.35,-6.3,5.15,1566,True
gold_copper_zscore_252d,Tz1_lo,-1.0,lte,P1_long_cash,0,0,0.803,4.35,-6.3,5.15,1566,True
gold_copper_roc_21d,Tp50_hi,0.0209,gte,P1_long_cash,63,3,0.8024,11.1,-19.33,30.57,1566,True
gold_copper_mom_21d,Tp50_hi,0.098,gte,P1_long_cash,63,3,0.8024,11.1,-19.33,30.57,1566,True
gold_copper_roc_21d,Tp75_hi,4.3669,gte,P1_long_cash,84,4,0.8019,7.05,-11.62,16.41,1566,True
gold_copper_mom_21d,Tp90_lo,32.7891,lte,P1_long_cash,0,0,0.8018,13.24,-24.99,11.26,1566,True
gold_copper_roc_126d,Tp50_lo,0.8514,lte,P1_long_cash,0,0,0.8007,7.58,-8.5,10.3,1566,True
gold_copper_zscore_126d,Tp50_hi,-0.0334,gte,P1_long_cash,42,2,0.8002,12.49,-21.3,17.06,1566,True
gold_copper_pctrank_504d,Tp50_hi,0.5268,gte,P1_long_cash,126,6,0.8,14.98,-42.33,3.22,1566,True
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P1_long_cash,105,5,0.7983,15.29,-42.33,2.9,1566,True
gold_copper_roc_63d,Tp75_lo,7.5433,lte,P1_long_cash,105,5,0.7981,13.96,-25.41,7.89,1566,True
gold_copper_zscore_126d,Tfix03_lo,0.3,lte,P1_long_cash,147,7,0.7977,9.17,-16.81,18.02,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P1_long_cash,63,3,0.7969,12.65,-21.55,13.84,1566,True
gold_copper_roc_126d,Tp50_hi,0.8514,gte,P1_long_cash,252,12,0.7964,13.56,-36.05,11.26,1566,True
gold_copper_zscore_252d,Tp75_lo,1.0726,lte,P1_long_cash,147,7,0.796,10.22,-19.81,15.61,1566,True
gold_copper_pctrank_1260d,Tp90_hi,0.9349,gte,P1_long_cash,231,11,0.7948,3.74,-6.3,3.22,1566,True
gold_copper_zscore_504d,Tp75_hi,1.0903,gte,P1_long_cash,252,12,0.7942,9.52,-17.08,10.3,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P1_long_cash,168,8,0.7935,15.34,-42.33,8.37,1566,True
gold_copper_roc_21d,Tp90_lo,8.7798,lte,P2_long_short,21,1,0.7931,16.3,-33.69,16.74,1566,True
gold_copper_roc_63d,Tp90_hi,17.0212,gte,P1_long_cash,231,11,0.7924,5.85,-14.59,3.86,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P1_long_cash,147,7,0.7909,11.73,-21.64,9.17,1566,True
gold_copper_mom_252d,Tp75_hi,65.8527,gte,P1_long_cash,63,3,0.7909,10.87,-17.61,15.13,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P1_long_cash,105,5,0.7909,14.92,-36.48,18.67,1566,True
gold_copper_zscore_126d,Tp25_hi,-1.0407,gte,P2_long_short,63,3,0.7904,16.23,-24.24,19.95,1566,True
gold_copper_pctrank_1260d,Tp75_hi,0.8221,gte,P1_long_cash,84,4,0.7903,8.78,-18.48,4.51,1566,True
gold_copper_mom_252d,Tp90_hi,132.6641,gte,P1_long_cash,168,8,0.7902,6.39,-8.25,4.67,1566,True
gold_copper_mom_252d,Tp25_hi,-53.7187,gte,P1_long_cash,105,5,0.789,15.27,-42.33,0.97,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P1_long_cash,126,6,0.7884,15.51,-42.33,8.37,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P1_long_cash,189,9,0.7874,14.68,-42.33,5.79,1566,True
gold_copper_pctrank_504d,Tp50_hi,0.5268,gte,P2_long_short,126,6,0.7874,16.13,-42.33,6.44,1566,True
gold_copper_pctrank_1260d,Tp90_hi,0.9349,gte,P1_long_cash,42,2,0.7868,7.53,-12.92,3.06,1566,True
gold_copper_roc_63d,Tp75_lo,7.5433,lte,P1_long_cash,126,6,0.7865,11.3,-19.8,7.89,1566,True
gold_copper_zscore_504d,Tp90_hi,2.084,gte,P1_long_cash,231,11,0.7861,7.03,-12.92,7.4,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P2_long_short,105,5,0.7852,16.09,-30.98,37.33,1566,True
gold_copper_mom_252d,Tfix07_hi,0.7,gte,P1_long_cash,189,9,0.7848,14.63,-42.33,6.44,1566,True
gold_copper_roc_21d,Tp50_hi,0.0209,gte,P2_long_short,231,11,0.7841,16.08,-33.32,60.18,1566,True
gold_copper_mom_21d,Tp50_hi,0.098,gte,P2_long_short,231,11,0.7841,16.08,-33.32,60.18,1566,True
gold_copper_zscore_126d,Tp75_lo,1.18,lte,P1_long_cash,189,9,0.7838,10.75,-18.25,15.93,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P2_long_short,105,5,0.7836,16.06,-25.6,19.31,1566,True
gold_copper_mom_63d,Tp90_hi,61.1186,gte,P1_long_cash,252,12,0.7835,5.73,-10.7,8.37,1566,True
gold_copper_pctrank_1260d,Tp50_hi,0.5612,gte,P1_long_cash,147,7,0.7835,14.28,-42.33,6.11,1566,True
gold_copper_mom_63d,Tfix03_lo,0.3,lte,P2_long_short,105,5,0.7821,16.01,-24.69,41.2,1566,True
gold_copper_zscore_504d,Tp25_hi,-1.0311,gte,P2_long_short,105,5,0.7818,15.99,-42.33,7.08,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,105,5,0.7818,10.05,-21.64,15.13,1566,True
gold_copper_mom_252d,Tp90_lo,132.6641,lte,P1_long_cash,126,6,0.7812,13.1,-21.64,5.15,1566,True
gold_copper_roc_21d,Tp90_hi,8.7798,gte,P1_long_cash,42,2,0.7805,8.01,-16.54,8.37,1566,True
gold_copper_pctrank_1260d,Tp25_hi,0.3169,gte,P2_long_short,63,3,0.7805,15.96,-42.33,5.79,1566,True
gold_copper_mom_63d,Tp90_hi,61.1186,gte,P1_long_cash,84,4,0.7802,5.45,-12.16,10.3,1566,True
gold_copper_pctrank_504d,Tp25_hi,0.1605,gte,P1_long_cash,147,7,0.7793,15.22,-42.33,8.37,1566,True
gold_copper_zscore_252d,Tfix07_hi,0.7,gte,P1_long_cash,42,2,0.7776,12.08,-18.49,14.8,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P1_long_cash,126,6,0.7775,14.47,-42.33,6.92,1566,True
gold_copper_pctrank_1260d,Tp90_hi,0.9349,gte,P1_long_cash,63,3,0.7773,6.68,-12.92,3.06,1566,True
gold_copper_pctrank_1260d,Tp75_lo,0.8221,lte,P1_long_cash,0,0,0.777,10.06,-21.64,3.7,1566,True
gold_copper_roc_21d,Tz1_hi,1.0,gte,P2_long_short,252,12,0.7762,15.86,-37.4,61.47,1566,True
gold_copper_zscore_126d,Tzn1_lo,-1.0,lte,P1_long_cash,84,4,0.776,6.1,-9.42,10.94,1566,True
gold_copper_zscore_126d,Tz1_lo,-1.0,lte,P1_long_cash,84,4,0.776,6.1,-9.42,10.94,1566,True
gold_copper_acceleration,Tp50_lo,-0.0707,lte,P1_long_cash,105,5,0.7758,11.35,-32.59,34.44,1566,True
gold_copper_roc_5d,Tfix07_hi,0.7,gte,P1_long_cash,252,12,0.7754,11.1,-19.42,57.29,1566,True
gold_copper_pctrank_1260d,Tp50_hi,0.5612,gte,P1_long_cash,210,10,0.7748,13.42,-39.48,6.6,1566,True
gold_copper_roc_126d,Tz1_hi,1.0,gte,P1_long_cash,168,8,0.7743,14.12,-42.33,11.26,1566,True
gold_copper_roc_126d,Tp75_lo,11.28,lte,P1_long_cash,84,4,0.7728,12.18,-29.52,8.69,1566,True
gold_copper_mom_63d,Tp90_lo,61.1186,lte,P1_long_cash,147,7,0.7726,11.63,-21.64,10.3,1566,True
gold_copper_mom_21d,Tfix07_hi,0.7,gte,P2_long_short,231,11,0.7721,15.78,-29.9,57.61,1566,True
gold_copper_roc_21d,Tp75_hi,4.3669,gte,P1_long_cash,63,3,0.772,7.37,-9.91,16.74,1566,True
gold_copper_roc_63d,Tz1_hi,1.0,gte,P1_long_cash,63,3,0.7719,10.01,-17.94,20.6,1566,True
gold_copper_roc_21d,Tfix07_hi,0.7,gte,P1_long_cash,126,6,0.7716,9.05,-17.74,31.7,1566,True
gold_copper_pctrank_1260d,Tp50_hi,0.5612,gte,P1_long_cash,252,12,0.7715,10.98,-19.64,6.76,1566,True
gold_copper_mom_252d,Tz1_hi,1.0,gte,P2_long_short,231,11,0.7714,15.72,-41.45,12.23,1566,True
gold_copper_roc_5d,Tp50_hi,0.0074,gte,P1_long_cash,231,11,0.7706,12.3,-30.33,56.32,1566,True
