signal,threshold,strategy,lead_days,lookback,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n_obs,oos_n_trades
S4a_roc_1m,T3_z2.0,P1,3,LB24,0.6034,0.083374,-0.20518,0.662,33,1.12,True,71,33
S4a_roc_1m,T3_z2.0,P2,3,LB24,0.5745,0.050967,-0.125754,0.6479,296,10.48,True,71,296
S4a_roc_1m,T3_z2.0,P3,3,LB24,0.4763,0.067532,-0.26626,0.6761,33,1.12,True,71,33
S4b_roc_3m,T1_p40,P1,0,LB24,0.3868,0.021639,-0.100381,0.2113,89,3.02,True,71,89
S4b_roc_3m,T1_p40,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T1_p40,P3,0,LB24,-0.3929,-0.055939,-0.374394,0.4507,89,3.02,False,71,89
S4b_roc_3m,T1_p50,P1,0,LB24,0.3174,0.019469,-0.107999,0.2817,99,3.36,True,71,99
S4b_roc_3m,T1_p50,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T1_p50,P3,0,LB24,-0.423,-0.060278,-0.377974,0.4648,99,3.36,False,71,99
S4b_roc_3m,T1_p60,P1,0,LB24,0.4122,0.030576,-0.126548,0.3944,85,2.88,True,71,85
S4b_roc_3m,T1_p60,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T1_p60,P3,0,LB24,-0.2658,-0.038065,-0.337523,0.5634,85,2.88,False,71,85
S4b_roc_3m,T1_p70,P1,0,LB24,0.6987,0.05591,-0.088953,0.5211,69,2.34,True,71,69
S4b_roc_3m,T1_p70,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T1_p70,P3,0,LB24,0.0877,0.012603,-0.257681,0.662,69,2.34,True,71,69
S4b_roc_3m,T1_p75,P1,0,LB24,0.6322,0.053289,-0.083804,0.5352,67,2.27,True,71,67
S4b_roc_3m,T1_p75,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T1_p75,P3,0,LB24,0.0512,0.00736,-0.201333,0.662,67,2.27,True,71,67
S4b_roc_3m,T1_p80,P1,0,LB24,0.5686,0.048905,-0.083804,0.5634,63,2.14,True,71,63
S4b_roc_3m,T1_p80,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T1_p80,P3,0,LB24,-0.0098,-0.001406,-0.221862,0.662,63,2.14,False,71,63
S4b_roc_3m,T1_p85,P1,0,LB24,0.5452,0.050295,-0.131519,0.5915,49,1.66,True,71,49
S4b_roc_3m,T1_p85,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T1_p85,P3,0,LB24,0.0095,0.001372,-0.275408,0.6761,49,1.66,True,71,49
S4b_roc_3m,T3_z0.0,P1,0,LB24,0.4048,0.028079,-0.10198,0.3239,91,3.08,True,71,91
S4b_roc_3m,T3_z0.0,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T3_z0.0,P3,0,LB24,-0.3011,-0.043058,-0.332108,0.5211,91,3.08,False,71,91
S4b_roc_3m,T3_z0.5,P1,0,LB24,0.3888,0.031144,-0.109901,0.4789,61,2.07,True,71,61
S4b_roc_3m,T3_z0.5,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T3_z0.5,P3,0,LB24,-0.2573,-0.036929,-0.324184,0.6056,61,2.07,False,71,61
S4b_roc_3m,T3_z1.0,P1,0,LB24,0.7432,0.066599,-0.083804,0.5775,47,1.59,True,71,47
S4b_roc_3m,T3_z1.0,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T3_z1.0,P3,0,LB24,0.2366,0.033982,-0.16187,0.662,47,1.59,True,71,47
S4b_roc_3m,T3_z1.5,P1,0,LB24,0.3583,0.040754,-0.206035,0.6056,39,1.32,True,71,39
S4b_roc_3m,T3_z1.5,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T3_z1.5,P3,0,LB24,-0.1231,-0.01771,-0.334237,0.6479,39,1.32,False,71,39
S4b_roc_3m,T3_z2.0,P1,0,LB24,0.3454,0.039521,-0.206035,0.6197,33,1.12,True,71,33
S4b_roc_3m,T3_z2.0,P2,0,LB24,0.578,0.039492,-0.120204,0.6338,237,8.36,True,71,237
S4b_roc_3m,T3_z2.0,P3,0,LB24,-0.1405,-0.020176,-0.334237,0.6479,33,1.12,False,71,33
S4b_roc_3m,T1_p40,P1,1,LB24,0.6737,0.035026,-0.066362,0.2113,88,2.98,True,71,88
S4b_roc_3m,T1_p40,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T1_p40,P3,1,LB24,-0.2042,-0.029165,-0.213958,0.4507,88,2.98,False,71,88
S4b_roc_3m,T1_p50,P1,1,LB24,0.4431,0.034621,-0.084544,0.3099,98,3.32,True,71,98
S4b_roc_3m,T1_p50,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T1_p50,P3,1,LB24,-0.2099,-0.029976,-0.297605,0.493,98,3.32,False,71,98
S4b_roc_3m,T1_p60,P1,1,LB24,0.3505,0.034605,-0.205715,0.4225,85,2.88,True,71,85
S4b_roc_3m,T1_p60,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T1_p60,P3,1,LB24,-0.21,-0.030008,-0.400969,0.5915,85,2.88,False,71,85
S4b_roc_3m,T1_p70,P1,1,LB24,0.3072,0.032424,-0.206035,0.493,73,2.47,True,71,73
S4b_roc_3m,T1_p70,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T1_p70,P3,1,LB24,-0.2404,-0.03437,-0.422523,0.6056,73,2.47,False,71,73
S4b_roc_3m,T1_p75,P1,1,LB24,0.3874,0.04123,-0.205638,0.5211,67,2.27,True,71,67
S4b_roc_3m,T1_p75,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T1_p75,P3,1,LB24,-0.117,-0.016757,-0.387247,0.6197,67,2.27,False,71,67
S4b_roc_3m,T1_p80,P1,1,LB24,0.302,0.035036,-0.230456,0.5493,63,2.14,True,71,63
S4b_roc_3m,T1_p80,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T1_p80,P3,1,LB24,-0.2038,-0.029145,-0.452885,0.6197,63,2.14,False,71,63
S4b_roc_3m,T1_p85,P1,1,LB24,0.2695,0.03152,-0.216651,0.5634,49,1.66,True,71,49
S4b_roc_3m,T1_p85,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T1_p85,P3,1,LB24,-0.2531,-0.036177,-0.432905,0.6056,49,1.66,False,71,49
S4b_roc_3m,T3_z0.0,P1,1,LB24,0.2735,0.024064,-0.206035,0.3239,91,3.08,True,71,91
S4b_roc_3m,T3_z0.0,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T3_z0.0,P3,1,LB24,-0.3587,-0.051089,-0.401471,0.5211,91,3.08,False,71,91
S4b_roc_3m,T3_z0.5,P1,1,LB24,0.3063,0.031863,-0.206035,0.4648,61,2.07,True,71,61
S4b_roc_3m,T3_z0.5,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T3_z0.5,P3,1,LB24,-0.2485,-0.035491,-0.38634,0.5775,61,2.07,False,71,61
S4b_roc_3m,T3_z1.0,P1,1,LB24,0.2976,0.032462,-0.206035,0.5493,47,1.59,True,71,47
S4b_roc_3m,T3_z1.0,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T3_z1.0,P3,1,LB24,-0.2397,-0.034293,-0.345921,0.6197,47,1.59,False,71,47
S4b_roc_3m,T3_z1.5,P1,1,LB24,0.5285,0.064305,-0.20518,0.6056,39,1.32,True,71,39
S4b_roc_3m,T3_z1.5,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T3_z1.5,P3,1,LB24,0.2059,0.029393,-0.275451,0.662,39,1.32,True,71,39
S4b_roc_3m,T3_z2.0,P1,1,LB24,0.5489,0.073697,-0.20518,0.6338,33,1.12,True,71,33
S4b_roc_3m,T3_z2.0,P2,1,LB24,0.4897,0.04085,-0.16098,0.6479,236,8.35,True,71,236
S4b_roc_3m,T3_z2.0,P3,1,LB24,0.3387,0.048176,-0.289219,0.6761,33,1.12,True,71,33
S4b_roc_3m,T1_p40,P1,2,LB24,0.6127,0.035753,-0.093575,0.2254,88,2.98,True,71,88
S4b_roc_3m,T1_p40,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T1_p40,P3,2,LB24,-0.1939,-0.027711,-0.344638,0.4789,88,2.98,False,71,88
S4b_roc_3m,T1_p50,P1,2,LB24,0.0915,0.008122,-0.178551,0.3099,98,3.32,True,71,98
S4b_roc_3m,T1_p50,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T1_p50,P3,2,LB24,-0.5871,-0.082973,-0.468629,0.507,98,3.32,False,71,98
S4b_roc_3m,T1_p60,P1,2,LB24,0.4149,0.045968,-0.200654,0.4085,84,2.85,True,71,84
S4b_roc_3m,T1_p60,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T1_p60,P3,2,LB24,-0.0509,-0.007281,-0.326073,0.5775,84,2.85,False,71,84
S4b_roc_3m,T1_p70,P1,2,LB24,0.1933,0.023762,-0.253187,0.493,72,2.44,True,71,72
S4b_roc_3m,T1_p70,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T1_p70,P3,2,LB24,-0.3629,-0.051693,-0.376562,0.5775,72,2.44,False,71,72
S4b_roc_3m,T1_p75,P1,2,LB24,0.3168,0.039954,-0.252752,0.5211,66,2.24,True,71,66
S4b_roc_3m,T1_p75,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T1_p75,P3,2,LB24,-0.135,-0.019308,-0.375835,0.5915,66,2.24,False,71,66
S4b_roc_3m,T1_p80,P1,2,LB24,0.3422,0.045192,-0.20518,0.5493,62,2.1,True,71,62
S4b_roc_3m,T1_p80,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T1_p80,P3,2,LB24,-0.0617,-0.008834,-0.283399,0.5915,62,2.1,False,71,62
S4b_roc_3m,T1_p85,P1,2,LB24,0.5109,0.06986,-0.20518,0.5915,47,1.59,True,71,47
S4b_roc_3m,T1_p85,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T1_p85,P3,2,LB24,0.2844,0.040503,-0.20518,0.6338,47,1.59,True,71,47
S4b_roc_3m,T3_z0.0,P1,2,LB24,0.1959,0.020796,-0.224656,0.3239,90,3.05,True,71,90
S4b_roc_3m,T3_z0.0,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T3_z0.0,P3,2,LB24,-0.4052,-0.057626,-0.417552,0.507,90,3.05,False,71,90
S4b_roc_3m,T3_z0.5,P1,2,LB24,0.2745,0.033098,-0.20518,0.4648,60,2.03,True,71,60
S4b_roc_3m,T3_z0.5,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T3_z0.5,P3,2,LB24,-0.2312,-0.03302,-0.308929,0.5634,60,2.03,False,71,60
S4b_roc_3m,T3_z1.0,P1,2,LB24,0.2871,0.036902,-0.20518,0.5352,46,1.56,True,71,46
S4b_roc_3m,T3_z1.0,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T3_z1.0,P3,2,LB24,-0.1778,-0.025414,-0.292102,0.5915,46,1.56,False,71,46
S4b_roc_3m,T3_z1.5,P1,2,LB24,0.4508,0.060801,-0.217699,0.5915,39,1.32,True,71,39
S4b_roc_3m,T3_z1.5,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T3_z1.5,P3,2,LB24,0.1565,0.022385,-0.314261,0.6197,39,1.32,True,71,39
S4b_roc_3m,T3_z2.0,P1,2,LB24,0.5454,0.075269,-0.20518,0.6338,33,1.12,True,71,33
S4b_roc_3m,T3_z2.0,P2,2,LB24,0.4627,0.042509,-0.161431,0.6479,235,8.34,True,71,235
S4b_roc_3m,T3_z2.0,P3,2,LB24,0.3605,0.051321,-0.20518,0.662,33,1.12,True,71,33
S4b_roc_3m,T1_p40,P1,3,LB24,0.411,0.025288,-0.079533,0.2113,88,2.98,True,71,88
S4b_roc_3m,T1_p40,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T1_p40,P3,3,LB24,-0.3412,-0.048641,-0.354606,0.4366,88,2.98,False,71,88
S4b_roc_3m,T1_p50,P1,3,LB24,0.5299,0.050827,-0.1591,0.3099,98,3.32,True,71,98
S4b_roc_3m,T1_p50,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T1_p50,P3,3,LB24,0.0171,0.002438,-0.358975,0.493,98,3.32,True,71,98
S4b_roc_3m,T1_p60,P1,3,LB24,0.7447,0.074923,-0.143093,0.4085,86,2.92,True,71,86
S4b_roc_3m,T1_p60,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T1_p60,P3,3,LB24,0.356,0.050629,-0.236563,0.5634,86,2.92,True,71,86
S4b_roc_3m,T1_p70,P1,3,LB24,0.7327,0.09079,-0.141686,0.5211,68,2.31,True,71,68
S4b_roc_3m,T1_p70,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T1_p70,P3,3,LB24,0.5853,0.082362,-0.157095,0.6197,68,2.31,True,71,68
S4b_roc_3m,T1_p75,P1,3,LB24,0.5997,0.077515,-0.20518,0.5352,65,2.2,True,71,65
S4b_roc_3m,T1_p75,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T1_p75,P3,3,LB24,0.3931,0.055812,-0.247644,0.6197,65,2.2,True,71,65
S4b_roc_3m,T1_p80,P1,3,LB24,0.6934,0.090262,-0.20518,0.5775,61,2.07,True,71,61
S4b_roc_3m,T1_p80,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T1_p80,P3,3,LB24,0.5771,0.081306,-0.20518,0.6479,61,2.07,True,71,61
S4b_roc_3m,T1_p85,P1,3,LB24,0.6311,0.084491,-0.20518,0.6056,47,1.59,True,71,47
S4b_roc_3m,T1_p85,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T1_p85,P3,3,LB24,0.4926,0.069764,-0.243977,0.662,47,1.59,True,71,47
S4b_roc_3m,T3_z0.0,P1,3,LB24,0.5843,0.061668,-0.1346,0.3239,90,3.05,True,71,90
S4b_roc_3m,T3_z0.0,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T3_z0.0,P3,3,LB24,0.169,0.024118,-0.210125,0.507,90,3.05,True,71,90
S4b_roc_3m,T3_z0.5,P1,3,LB24,0.4734,0.060144,-0.20518,0.4648,59,2.0,True,71,59
S4b_roc_3m,T3_z0.5,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T3_z0.5,P3,3,LB24,0.1475,0.021071,-0.30985,0.5634,59,2.0,True,71,59
S4b_roc_3m,T3_z1.0,P1,3,LB24,0.5936,0.079868,-0.205931,0.5634,45,1.53,True,71,45
S4b_roc_3m,T3_z1.0,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T3_z1.0,P3,3,LB24,0.4269,0.060519,-0.314112,0.6338,45,1.53,True,71,45
S4b_roc_3m,T3_z1.5,P1,3,LB24,0.6831,0.092505,-0.20518,0.6338,39,1.32,True,71,39
S4b_roc_3m,T3_z1.5,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T3_z1.5,P3,3,LB24,0.6095,0.085793,-0.261314,0.6901,39,1.32,True,71,39
S4b_roc_3m,T3_z2.0,P1,3,LB24,0.7196,0.09797,-0.20518,0.662,33,1.12,True,71,33
S4b_roc_3m,T3_z2.0,P2,3,LB24,0.6485,0.060116,-0.146264,0.6479,234,8.33,True,71,234
S4b_roc_3m,T3_z2.0,P3,3,LB24,0.6898,0.096723,-0.212663,0.7042,33,1.12,True,71,33
S4c_roc_6m,T1_p40,P1,0,LB24,0.6091,0.028229,-0.073036,0.1972,68,2.31,True,71,68
S4c_roc_6m,T1_p40,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T1_p40,P3,0,LB24,-0.2995,-0.04276,-0.312848,0.4507,68,2.31,False,71,68
S4c_roc_6m,T1_p50,P1,0,LB24,0.458,0.024858,-0.075483,0.2958,59,2.0,True,71,59
S4c_roc_6m,T1_p50,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T1_p50,P3,0,LB24,-0.3466,-0.0495,-0.331199,0.4789,59,2.0,False,71,59
S4c_roc_6m,T1_p60,P1,0,LB24,0.4727,0.035198,-0.137298,0.3803,67,2.27,True,71,67
S4c_roc_6m,T1_p60,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T1_p60,P3,0,LB24,-0.201,-0.028822,-0.329852,0.5352,67,2.27,False,71,67
S4c_roc_6m,T1_p70,P1,0,LB24,0.4087,0.034256,-0.152731,0.4648,49,1.66,True,71,49
S4c_roc_6m,T1_p70,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T1_p70,P3,0,LB24,-0.2141,-0.030705,-0.359031,0.5915,49,1.66,False,71,49
S4c_roc_6m,T1_p75,P1,0,LB24,0.594,0.052605,-0.102784,0.5352,43,1.46,True,71,43
S4c_roc_6m,T1_p75,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T1_p75,P3,0,LB24,0.0417,0.005992,-0.235286,0.6479,43,1.46,True,71,43
S4c_roc_6m,T1_p80,P1,0,LB24,0.4834,0.047617,-0.185527,0.5634,37,1.25,True,71,37
S4c_roc_6m,T1_p80,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T1_p80,P3,0,LB24,-0.0277,-0.003982,-0.302859,0.662,37,1.25,False,71,37
S4c_roc_6m,T1_p85,P1,0,LB24,0.3929,0.046397,-0.205638,0.6338,29,0.98,True,71,29
S4c_roc_6m,T1_p85,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T1_p85,P3,0,LB24,-0.0447,-0.006424,-0.375927,0.6901,29,0.98,False,71,29
S4c_roc_6m,T3_z0.0,P1,0,LB24,0.2049,0.012858,-0.137729,0.2958,63,2.14,True,71,63
S4c_roc_6m,T3_z0.0,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T3_z0.0,P3,0,LB24,-0.5173,-0.073502,-0.398617,0.4789,63,2.14,False,71,63
S4c_roc_6m,T3_z0.5,P1,0,LB24,0.273,0.022115,-0.174711,0.4225,47,1.59,True,71,47
S4c_roc_6m,T3_z0.5,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T3_z0.5,P3,0,LB24,-0.3849,-0.054988,-0.417398,0.5634,47,1.59,False,71,47
S4c_roc_6m,T3_z1.0,P1,0,LB24,0.5741,0.050528,-0.119018,0.507,39,1.32,True,71,39
S4c_roc_6m,T3_z1.0,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T3_z1.0,P3,0,LB24,0.0128,0.001839,-0.191556,0.6338,39,1.32,True,71,39
S4c_roc_6m,T3_z1.5,P1,0,LB24,0.4911,0.053868,-0.205638,0.5775,35,1.19,True,71,35
S4c_roc_6m,T3_z1.5,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T3_z1.5,P3,0,LB24,0.0593,0.00852,-0.345254,0.6761,35,1.19,True,71,35
S4c_roc_6m,T3_z2.0,P1,0,LB24,0.4308,0.054619,-0.206035,0.6479,27,0.92,True,71,27
S4c_roc_6m,T3_z2.0,P2,0,LB24,0.5922,0.037473,-0.099264,0.662,212,7.55,True,71,212
S4c_roc_6m,T3_z2.0,P3,0,LB24,0.0698,0.01002,-0.365426,0.6761,27,0.92,True,71,27
S4c_roc_6m,T1_p40,P1,1,LB24,0.9502,0.029685,-0.019254,0.1831,68,2.31,True,71,68
S4c_roc_6m,T1_p40,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T1_p40,P3,1,LB24,-0.2793,-0.039846,-0.27444,0.4225,68,2.31,False,71,68
S4c_roc_6m,T1_p50,P1,1,LB24,0.5386,0.034924,-0.133712,0.3239,63,2.14,True,71,63
S4c_roc_6m,T1_p50,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T1_p50,P3,1,LB24,-0.2056,-0.029369,-0.353318,0.5211,63,2.14,False,71,63
S4c_roc_6m,T1_p60,P1,1,LB24,0.4982,0.041005,-0.088033,0.3944,69,2.34,True,71,69
S4c_roc_6m,T1_p60,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T1_p60,P3,1,LB24,-0.1203,-0.017208,-0.230081,0.5352,69,2.34,False,71,69
S4c_roc_6m,T1_p70,P1,1,LB24,0.3272,0.033284,-0.206035,0.4648,49,1.66,True,71,49
S4c_roc_6m,T1_p70,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T1_p70,P3,1,LB24,-0.2285,-0.032649,-0.366543,0.5775,49,1.66,False,71,49
S4c_roc_6m,T1_p75,P1,1,LB24,0.2904,0.032102,-0.206035,0.5352,43,1.46,True,71,43
S4c_roc_6m,T1_p75,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T1_p75,P3,1,LB24,-0.2449,-0.035014,-0.393676,0.6338,43,1.46,False,71,43
S4c_roc_6m,T1_p80,P1,1,LB24,0.4306,0.049531,-0.205638,0.5634,37,1.25,True,71,37
S4c_roc_6m,T1_p80,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T1_p80,P3,1,LB24,-0.0011,-0.000156,-0.345254,0.6479,37,1.25,False,71,37
S4c_roc_6m,T1_p85,P1,1,LB24,0.5271,0.070257,-0.20518,0.6338,27,0.92,True,71,27
S4c_roc_6m,T1_p85,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T1_p85,P3,1,LB24,0.2896,0.041298,-0.20518,0.662,27,0.92,True,71,27
S4c_roc_6m,T3_z0.0,P1,1,LB24,0.5728,0.037788,-0.088033,0.3099,63,2.14,True,71,63
S4c_roc_6m,T3_z0.0,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T3_z0.0,P3,1,LB24,-0.1655,-0.023641,-0.208536,0.507,63,2.14,False,71,63
S4c_roc_6m,T3_z0.5,P1,1,LB24,0.2264,0.022619,-0.206035,0.4225,47,1.59,True,71,47
S4c_roc_6m,T3_z0.5,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T3_z0.5,P3,1,LB24,-0.3793,-0.05398,-0.412801,0.5493,47,1.59,False,71,47
S4c_roc_6m,T3_z1.0,P1,1,LB24,0.4561,0.046874,-0.205638,0.5211,39,1.32,True,71,39
S4c_roc_6m,T3_z1.0,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T3_z1.0,P3,1,LB24,-0.0382,-0.005469,-0.345254,0.6479,39,1.32,False,71,39
S4c_roc_6m,T3_z1.5,P1,1,LB24,0.472,0.05554,-0.20518,0.5634,35,1.19,True,71,35
S4c_roc_6m,T3_z1.5,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T3_z1.5,P3,1,LB24,0.0829,0.011864,-0.236568,0.6479,35,1.19,True,71,35
S4c_roc_6m,T3_z2.0,P1,1,LB24,0.5439,0.074171,-0.20518,0.6479,27,0.92,True,71,27
S4c_roc_6m,T3_z2.0,P2,1,LB24,0.5335,0.038869,-0.150383,0.6338,212,7.57,True,71,212
S4c_roc_6m,T3_z2.0,P3,1,LB24,0.3452,0.049124,-0.20518,0.6761,27,0.92,True,71,27
S4c_roc_6m,T1_p40,P1,2,LB24,-0.0131,-0.000778,-0.153607,0.1831,68,2.31,False,71,68
S4c_roc_6m,T1_p40,P2,2,LB24,0.3494,0.030396,-0.172643,0.6197,211,7.56,True,71,211
S4c_roc_6m,T1_p40,P3,2,LB24,-0.718,-0.100772,-0.46929,0.4085,68,2.31,False,71,68
S4c_roc_6m,T1_p50,P1,2,LB24,0.0262,0.002391,-0.250114,0.338,58,1.97,True,71,58
S4c_roc_6m,T1_p50,P2,2,LB24,0.3494,0.030396,-0.172643,0.6197,211,7.56,True,71,211
S4c_roc_6m,T1_p50,P3,2,LB24,-0.6709,-0.094435,-0.51507,0.5211,58,1.97,False,71,58
S4c_roc_6m,T1_p60,P1,2,LB24,0.0867,0.009338,-0.26123,0.4085,68,2.31,True,71,68
S4c_roc_6m,T1_p60,P2,2,LB24,0.3494,0.030396,-0.172643,0.6197,211,7.56,True,71,211
S4c_roc_6m,T1_p60,P3,2,LB24,-0.5693,-0.080541,-0.501721,0.5352,68,2.31,False,71,68
S4c_roc_6m,T1_p70,P1,2,LB24,0.4841,0.060023,-0.205256,0.507,46,1.56,True,71,46
S4c_roc_6m,T1_p70,P2,2,LB24,0.3494,0.030396,-0.172643,0.6197,211,7.56,True,71,211
S4c_roc_6m,T1_p70,P3,2,LB24,0.1459,0.020828,-0.240458,0.6197,46,1.56,True,71,46
S4c_roc_6m,T1_p75,P1,2,LB24,0.4271,0.054832,-0.242107,0.5493,44,1.49,True,71,44
S4c_roc_6m,T1_p75,P2,2,LB24,0.3494,0.030396,-0.172643,0.6197,211,7.56,True,71,211
S4c_roc_6m,T1_p75,P3,2,LB24,0.0731,0.010446,-0.356568,0.6338,44,1.49,True,71,44
S4c_roc_6m,T1_p80,P1,2,LB24,0.4224,0.054811,-0.217489,0.5634,35,1.19,True,71,35
S4c_roc_6m,T1_p80,P2,2,LB24,0.3494,0.030396,-0.172643,0.6197,211,7.56,True,71,211
