signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,8,0.88,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,9,0.6883,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,10,0.3092,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,11,0.5201,True,pipeline
petrol_yoy,T1_fixed_p75,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,12,0.4011,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,1,0.8803,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,2,0.8201,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,3,0.7649,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,4,0.746,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,5,0.8883,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,6,0.8642,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,7,0.8557,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,8,0.9189,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,9,0.9023,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,10,0.9,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,11,0.8022,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_pro,LB_NA,petrol_inv_pct_yoy,12,0.8242,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,1,0.4393,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,2,0.4947,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,3,0.5406,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,4,0.5589,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,5,0.4397,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,6,0.4673,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,7,0.4749,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,8,0.4255,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,9,0.4362,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,10,0.4199,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,11,0.5089,True,pipeline
petrol_yoy,T4_zero,P1_long_cash_counter,LB_NA,petrol_inv_pct_yoy,12,0.4866,True,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,1,0.2605,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,2,0.1754,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,3,0.1158,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,4,0.0854,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,5,0.2509,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,6,0.2003,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,7,0.1883,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,8,0.2599,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,9,0.2468,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,10,0.2914,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,11,0.1579,False,pipeline
petrol_yoy,T4_zero,P3_long_short_pro,LB_NA,petrol_inv_pct_yoy,12,0.1951,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,1,-0.2605,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,2,-0.1754,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,3,-0.1158,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,4,-0.0854,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,5,-0.2509,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,6,-0.2003,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,7,-0.1883,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,8,-0.2599,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,9,-0.2468,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,10,-0.2914,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,11,-0.1579,False,pipeline
petrol_yoy,T4_zero,P3_long_short_counter,LB_NA,petrol_inv_pct_yoy,12,-0.1951,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,1,0.94,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,2,0.9677,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,3,1.0436,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,4,1.0332,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,5,1.183,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,6,1.0147,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,7,1.0285,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,8,1.0432,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,9,1.1383,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,10,1.1965,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,11,1.0891,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_pro,LB36,petrol_inv_pct_yoy,12,1.0197,True,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,1,0.2763,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,2,0.2427,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,3,0.1682,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,4,0.1804,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,5,0.0418,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,6,0.2498,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,7,0.2254,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,8,0.2099,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,9,0.115,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,10,0.0641,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,11,0.2044,False,pipeline
petrol_yoy,T2_roll_p25,P1_long_cash_counter,LB36,petrol_inv_pct_yoy,12,0.2688,False,pipeline
petrol_yoy,T2_roll_p25,P2_signal_strength_pro,LB36,petrol_inv_pct_yoy,1,1.0823,True,pipeline
petrol_yoy,T2_roll_p25,P2_signal_strength_pro,LB36,petrol_inv_pct_yoy,2,1.0718,True,pipeline
petrol_yoy,T2_roll_p25,P2_signal_strength_pro,LB36,petrol_inv_pct_yoy,3,1.0613,True,pipeline
petrol_yoy,T2_roll_p25,P2_signal_strength_pro,LB36,petrol_inv_pct_yoy,4,1.102,True,pipeline
petrol_yoy,T2_roll_p25,P2_signal_strength_pro,LB36,petrol_inv_pct_yoy,5,1.058,True,pipeline
petrol_yoy,T2_roll_p25,P2_signal_strength_pro,LB36,petrol_inv_pct_yoy,6,0.9602,True,pipeline
petrol_yoy,T2_roll_p25,P2_signal_strength_pro,LB36,petrol_inv_pct_yoy,7,0.9423,True,pipeline
