date,signal_value,position,strategy_return,benchmark_return,strategy_equity,benchmark_equity
1997-12-31,-0.31000000000000005,0.0,0.019072380639004516,0.019072380639004516,1.134293983490137,2.4634801131757
1998-01-31,-0.6699999999999999,0.0,0.0,0.012877781070722127,1.134293983490137,2.4952042707452544
1998-02-28,-0.6099999999999999,0.0,0.0,0.06929533516081232,1.134293983490137,2.668110286981237
1998-03-31,-0.19999999999999996,0.0,0.0,0.048782983878580044,1.134293983490137,2.7982686680973163
1998-04-30,-0.14,0.0,0.0,0.012791307591441203,1.134293983490137,2.8340621833544417
1998-05-31,-0.4600000000000001,0.0,-0.0,-0.020768741866233897,1.134293983490137,2.775202277435498
1998-06-30,-0.67,0.0,0.0,0.04257340021260414,1.134293983490137,2.8933520746636896
1998-07-31,-0.29,0.0,-0.0,-0.013513804630445603,1.134293983490137,2.85425187999959
1998-08-31,-0.34,0.0,-0.0,-0.14117987112393537,1.134293983490137,2.451288967425998
1998-09-30,0.12,0.0,0.0,0.06364014140604368,1.134293983490137,2.6072893439400633
1998-10-31,0.34,1.0,0.0,0.08108025129946173,1.134293983490137,2.8186890191571323
1998-11-30,0.23000000000000004,0.0,0.055681593808998064,0.055681593808998064,1.1974532803388254,2.975638116195723
1998-12-31,-0.16999999999999998,0.0,0.0,0.0654224687178353,1.1974532803388254,3.170311707768136
1999-01-31,-0.28,0.0,0.0,0.035225548902195536,1.1974532803388254,3.2819876778653256
1999-02-28,-0.44000000000000006,0.0,-0.0,-0.032068474186731644,1.1974532803388254,3.17673934073653
1999-03-31,-0.27,0.0,0.0,0.0414683204660411,1.1974532803388254,3.308473385755273
1999-04-30,-0.09000000000000002,0.0,0.0,0.03797394390374764,1.1974532803388254,3.4341091685129856
1999-05-31,0.08000000000000002,0.0,-0.0,-0.022865459139425615,1.1974532803388254,3.355586685640025
1999-06-30,0.1,0.0,0.0,0.05537842125485892,1.1974532803388254,3.541413778674594
1999-07-31,-0.13,0.0,-0.0,-0.031022001010462485,1.1974532803388254,3.431552036854085
1999-08-31,0.45999999999999996,1.0,-0.0,-0.005178564826199272,1.1974532803388254,3.4137815221767602
1999-09-30,0.59,1.0,-0.022337356749670745,-0.022337356749670745,1.1707053392248334,3.3375266664504637
1999-10-31,0.6300000000000001,1.0,0.06407767174369416,0.06407767174369416,1.2457214116602724,3.5513876046191024
1999-11-30,0.35,1.0,0.01665128650768355,0.01665128650768355,1.2664642757945836,3.610522777123451
1999-12-31,0.27,1.0,0.057109611956339235,0.057109611956339235,1.3387915591417785,3.8167183318844957
