signal,threshold,strategy,lead_months,oos_sharpe,annual_turnover,max_drawdown,oos_ann_return,valid,point_role
S1_level,T3_zscore_neg_1.0,P3_long_short_pro,3,-0.5057,0.57,-39.88,-6.67,False,invalid
S1_level,T3_zscore_neg_1.0,P3_long_short_counter,3,0.5057,0.57,-20.49,6.67,True,valid
S1_level,T3_zscore_1.5,P1_long_cash_pro,3,0.7213,0.5,0.0,1.94,True,valid
S1_level,T3_zscore_1.5,P1_long_cash_counter,3,0.603,0.5,-13.29,7.74,True,valid
S1_level,T3_zscore_1.5,P2_signal_strength_pro,3,0.6829,0.47,-10.79,6.78,True,valid
S1_level,T3_zscore_1.5,P2_signal_strength_counter,3,0.628,0.47,-5.78,2.9,True,valid
S1_level,T3_zscore_1.5,P3_long_short_pro,3,-0.4389,1.0,-48.85,-5.8,False,invalid
S1_level,T3_zscore_1.5,P3_long_short_counter,3,0.4389,1.0,-13.29,5.8,True,valid
S1_level,T3_zscore_neg_1.5,P1_long_cash_pro,3,0.2938,0.14,-4.5,1.0,True,valid
S1_level,T3_zscore_neg_1.5,P1_long_cash_counter,3,0.6879,0.14,-13.29,8.69,True,valid
S1_level,T3_zscore_neg_1.5,P2_signal_strength_pro,3,0.6829,0.47,-10.79,6.78,True,valid
S1_level,T3_zscore_neg_1.5,P2_signal_strength_counter,3,0.628,0.47,-5.78,2.9,True,valid
S1_level,T3_zscore_neg_1.5,P3_long_short_pro,3,-0.5857,0.29,-44.06,-7.69,False,invalid
S1_level,T3_zscore_neg_1.5,P3_long_short_counter,3,0.5857,0.29,-16.46,7.69,True,valid
S1_level,T3_zscore_2.0,P1_long_cash_pro,3,0.0,0.14,0.0,0.0,False,invalid
S1_level,T3_zscore_2.0,P1_long_cash_counter,3,0.7437,0.14,-13.29,9.68,True,valid
S1_level,T3_zscore_2.0,P2_signal_strength_pro,3,0.6829,0.47,-10.79,6.78,True,valid
S1_level,T3_zscore_2.0,P2_signal_strength_counter,3,0.628,0.47,-5.78,2.9,True,valid
S1_level,T3_zscore_2.0,P3_long_short_pro,3,-0.7437,0.29,-51.35,-9.68,False,invalid
S1_level,T3_zscore_2.0,P3_long_short_counter,3,0.7437,0.29,-13.29,9.68,True,valid
S1_level,T3_zscore_neg_2.0,P1_long_cash_pro,3,0.0032,0.14,-4.5,0.01,True,valid
S1_level,T3_zscore_neg_2.0,P1_long_cash_counter,3,0.7536,0.14,-13.29,9.68,True,valid
S1_level,T3_zscore_neg_2.0,P2_signal_strength_pro,3,0.6829,0.47,-10.79,6.78,True,valid
S1_level,T3_zscore_neg_2.0,P2_signal_strength_counter,3,0.628,0.47,-5.78,2.9,True,valid
S1_level,T3_zscore_neg_2.0,P3_long_short_pro,3,-0.7426,0.29,-51.3,-9.67,False,invalid
S1_level,T3_zscore_neg_2.0,P3_long_short_counter,3,0.7426,0.29,-13.29,9.67,True,valid
S1_level,T1_fixed_p25,P1_long_cash_pro,6,0.6563,0.39,-13.29,8.38,True,valid
S1_level,T1_fixed_p25,P1_long_cash_counter,6,0.4518,0.39,0.0,1.3,True,valid
S1_level,T1_fixed_p25,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T1_fixed_p25,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T1_fixed_p25,P3_long_short_pro,6,0.5378,0.79,-18.44,7.08,True,valid
S1_level,T1_fixed_p25,P3_long_short_counter,6,-0.5378,0.79,-41.6,-7.08,False,invalid
S1_level,T1_fixed_p50,P1_long_cash_pro,6,0.7933,0.39,-13.29,9.86,True,valid
S1_level,T1_fixed_p50,P1_long_cash_counter,6,-0.0459,0.39,-10.04,-0.18,False,invalid
S1_level,T1_fixed_p50,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T1_fixed_p50,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T1_fixed_p50,P3_long_short_pro,6,0.7721,0.79,-13.29,10.04,True,valid
S1_level,T1_fixed_p50,P3_long_short_counter,6,-0.7721,0.79,-52.53,-10.04,False,invalid
S1_level,T1_fixed_p75,P1_long_cash_pro,6,0.4712,0.46,-15.28,5.22,True,valid
S1_level,T1_fixed_p75,P1_long_cash_counter,6,0.6262,0.46,-6.15,4.47,True,valid
S1_level,T1_fixed_p75,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T1_fixed_p75,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T1_fixed_p75,P3_long_short_pro,6,0.0562,0.93,-36.27,0.75,True,valid
S1_level,T1_fixed_p75,P3_long_short_counter,6,-0.0562,0.93,-25.13,-0.75,False,invalid
S1_level,T2_roll_p25,P1_long_cash_pro,6,0.6536,0.32,-13.29,7.8,True,valid
S1_level,T2_roll_p25,P1_long_cash_counter,6,0.3464,0.32,-6.15,1.88,True,valid
S1_level,T2_roll_p25,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T2_roll_p25,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T2_roll_p25,P3_long_short_pro,6,0.4481,0.64,-18.17,5.92,True,valid
S1_level,T2_roll_p25,P3_long_short_counter,6,-0.4481,0.64,-36.64,-5.92,False,invalid
S1_level,T2_roll_p50,P1_long_cash_pro,6,0.5647,1.04,-13.29,4.89,True,valid
S1_level,T2_roll_p50,P1_long_cash_counter,6,0.4831,1.04,-20.15,4.8,True,valid
S1_level,T2_roll_p50,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T2_roll_p50,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T2_roll_p50,P3_long_short_pro,6,0.007,2.07,-32.06,0.09,True,valid
S1_level,T2_roll_p50,P3_long_short_counter,6,-0.007,2.07,-34.61,-0.09,False,invalid
S1_level,T2_roll_p75,P1_long_cash_pro,6,0.5965,0.54,-4.92,2.57,True,valid
S1_level,T2_roll_p75,P1_long_cash_counter,6,0.573,0.54,-13.29,7.11,True,valid
S1_level,T2_roll_p75,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T2_roll_p75,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T2_roll_p75,P3_long_short_pro,6,-0.3425,1.07,-49.44,-4.54,False,invalid
S1_level,T2_roll_p75,P3_long_short_counter,6,0.3425,1.07,-21.2,4.54,True,valid
S1_level,T3_zscore_1.0,P1_long_cash_pro,6,0.7457,0.29,-3.64,2.81,True,valid
S1_level,T3_zscore_1.0,P1_long_cash_counter,6,0.5457,0.29,-13.29,6.87,True,valid
S1_level,T3_zscore_1.0,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T3_zscore_1.0,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T3_zscore_1.0,P3_long_short_pro,6,-0.3059,0.57,-47.75,-4.06,False,invalid
S1_level,T3_zscore_1.0,P3_long_short_counter,6,0.3059,0.57,-21.2,4.06,True,valid
S1_level,T3_zscore_neg_1.0,P1_long_cash_pro,6,0.1725,0.29,-6.15,0.89,True,valid
S1_level,T3_zscore_neg_1.0,P1_long_cash_counter,6,0.7324,0.29,-13.29,8.79,True,valid
S1_level,T3_zscore_neg_1.0,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T3_zscore_neg_1.0,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T3_zscore_neg_1.0,P3_long_short_pro,6,-0.6018,0.57,-44.84,-7.9,False,invalid
S1_level,T3_zscore_neg_1.0,P3_long_short_counter,6,0.6018,0.57,-13.29,7.9,True,valid
S1_level,T3_zscore_1.5,P1_long_cash_pro,6,0.6765,0.5,-3.64,2.5,True,valid
S1_level,T3_zscore_1.5,P1_long_cash_counter,6,0.5698,0.5,-13.29,7.18,True,valid
S1_level,T3_zscore_1.5,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T3_zscore_1.5,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T3_zscore_1.5,P3_long_short_pro,6,-0.3531,1.0,-47.75,-4.68,False,invalid
S1_level,T3_zscore_1.5,P3_long_short_counter,6,0.3531,1.0,-17.7,4.68,True,valid
S1_level,T3_zscore_neg_1.5,P1_long_cash_pro,6,0.0498,0.14,-4.98,0.18,True,valid
S1_level,T3_zscore_neg_1.5,P1_long_cash_counter,6,0.7594,0.14,-13.29,9.5,True,valid
S1_level,T3_zscore_neg_1.5,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T3_zscore_neg_1.5,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T3_zscore_neg_1.5,P3_long_short_pro,6,-0.7147,0.29,-50.09,-9.32,False,invalid
S1_level,T3_zscore_neg_1.5,P3_long_short_counter,6,0.7147,0.29,-13.29,9.32,True,valid
S1_level,T3_zscore_2.0,P1_long_cash_pro,6,0.0,0.14,0.0,0.0,False,invalid
S1_level,T3_zscore_2.0,P1_long_cash_counter,6,0.7437,0.14,-13.29,9.68,True,valid
S1_level,T3_zscore_2.0,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T3_zscore_2.0,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T3_zscore_2.0,P3_long_short_pro,6,-0.7437,0.29,-51.35,-9.68,False,invalid
S1_level,T3_zscore_2.0,P3_long_short_counter,6,0.7437,0.29,-13.29,9.68,True,valid
S1_level,T3_zscore_neg_2.0,P1_long_cash_pro,6,0.1705,0.14,-4.98,0.59,True,valid
S1_level,T3_zscore_neg_2.0,P1_long_cash_counter,6,0.7224,0.14,-13.29,9.09,True,valid
S1_level,T3_zscore_neg_2.0,P2_signal_strength_pro,6,0.7207,0.47,-10.6,7.18,True,valid
S1_level,T3_zscore_neg_2.0,P2_signal_strength_counter,6,0.5485,0.47,-4.42,2.51,True,valid
S1_level,T3_zscore_neg_2.0,P3_long_short_pro,6,-0.6495,0.29,-47.14,-8.5,False,invalid
S1_level,T3_zscore_neg_2.0,P3_long_short_counter,6,0.6495,0.29,-13.29,8.5,True,valid
S2_yoy,T1_fixed_p25,P1_long_cash_pro,0,0.5946,0.82,-12.84,5.22,True,valid
S2_yoy,T1_fixed_p25,P1_long_cash_counter,0,0.4547,0.82,-13.29,4.47,True,valid
S2_yoy,T1_fixed_p25,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T1_fixed_p25,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T1_fixed_p25,P3_long_short_pro,0,0.0566,1.64,-27.34,0.75,True,valid
S2_yoy,T1_fixed_p25,P3_long_short_counter,0,-0.0566,1.64,-19.81,-0.75,False,invalid
S2_yoy,T1_fixed_p50,P1_long_cash_pro,0,0.6151,1.29,-4.14,3.87,True,valid
S2_yoy,T1_fixed_p50,P1_long_cash_counter,0,0.5027,1.29,-15.51,5.81,True,valid
S2_yoy,T1_fixed_p50,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T1_fixed_p50,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T1_fixed_p50,P3_long_short_pro,0,-0.146,2.57,-31.13,-1.94,False,invalid
S2_yoy,T1_fixed_p50,P3_long_short_counter,0,0.146,2.57,-33.07,1.94,True,valid
S2_yoy,T1_fixed_p75,P1_long_cash_pro,0,0.3573,1.21,-5.43,1.6,True,valid
S2_yoy,T1_fixed_p75,P1_long_cash_counter,0,0.6563,1.21,-13.39,8.08,True,valid
S2_yoy,T1_fixed_p75,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T1_fixed_p75,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T1_fixed_p75,P3_long_short_pro,0,-0.4912,2.43,-39.06,-6.48,False,invalid
S2_yoy,T1_fixed_p75,P3_long_short_counter,0,0.4912,2.43,-23.83,6.48,True,valid
S2_yoy,T2_roll_p25,P1_long_cash_pro,0,0.6475,0.46,-12.84,7.02,True,valid
S2_yoy,T2_roll_p25,P1_long_cash_counter,0,0.3588,0.46,-8.21,2.66,True,valid
S2_yoy,T2_roll_p25,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T2_roll_p25,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T2_roll_p25,P3_long_short_pro,0,0.3285,0.93,-30.53,4.36,True,valid
S2_yoy,T2_roll_p25,P3_long_short_counter,0,-0.3285,0.93,-37.05,-4.36,False,invalid
S2_yoy,T2_roll_p50,P1_long_cash_pro,0,0.6471,1.32,-6.64,4.69,True,valid
S2_yoy,T2_roll_p50,P1_long_cash_counter,0,0.4541,1.32,-13.69,4.99,True,valid
S2_yoy,T2_roll_p50,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T2_roll_p50,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T2_roll_p50,P3_long_short_pro,0,-0.0229,2.64,-28.56,-0.3,False,invalid
S2_yoy,T2_roll_p50,P3_long_short_counter,0,0.0229,2.64,-27.06,0.3,True,valid
S2_yoy,T2_roll_p75,P1_long_cash_pro,0,0.5261,1.07,-4.14,2.51,True,valid
S2_yoy,T2_roll_p75,P1_long_cash_counter,0,0.5864,1.07,-15.34,7.18,True,valid
S2_yoy,T2_roll_p75,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T2_roll_p75,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T2_roll_p75,P3_long_short_pro,0,-0.3527,2.14,-31.56,-4.67,False,invalid
S2_yoy,T2_roll_p75,P3_long_short_counter,0,0.3527,2.14,-29.19,4.67,True,valid
S2_yoy,T3_zscore_1.0,P1_long_cash_pro,0,0.5563,0.71,-0.54,0.64,True,valid
S2_yoy,T3_zscore_1.0,P1_long_cash_counter,0,0.6954,0.71,-13.29,9.05,True,valid
S2_yoy,T3_zscore_1.0,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T3_zscore_1.0,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T3_zscore_1.0,P3_long_short_pro,0,-0.6419,1.43,-46.8,-8.41,False,invalid
S2_yoy,T3_zscore_1.0,P3_long_short_counter,0,0.6419,1.43,-13.29,8.41,True,valid
S2_yoy,T3_zscore_neg_1.0,P1_long_cash_pro,0,0.6742,0.5,-4.5,3.61,True,valid
S2_yoy,T3_zscore_neg_1.0,P1_long_cash_counter,0,0.5054,0.5,-13.29,6.08,True,valid
S2_yoy,T3_zscore_neg_1.0,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T3_zscore_neg_1.0,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T3_zscore_neg_1.0,P3_long_short_pro,0,-0.1859,1.0,-30.67,-2.47,False,invalid
S2_yoy,T3_zscore_neg_1.0,P3_long_short_counter,0,0.1859,1.0,-30.72,2.47,True,valid
S2_yoy,T3_zscore_1.5,P1_long_cash_pro,0,0.4513,0.14,-0.54,0.49,True,valid
S2_yoy,T3_zscore_1.5,P1_long_cash_counter,0,0.707,0.14,-13.29,9.19,True,valid
S2_yoy,T3_zscore_1.5,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T3_zscore_1.5,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T3_zscore_1.5,P3_long_short_pro,0,-0.6656,0.29,-47.9,-8.71,False,invalid
S2_yoy,T3_zscore_1.5,P3_long_short_counter,0,0.6656,0.29,-13.29,8.71,True,valid
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_pro,0,0.5864,0.29,-0.22,2.19,True,valid
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_counter,0,0.5956,0.29,-13.39,7.5,True,valid
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T3_zscore_neg_1.5,P3_long_short_pro,0,-0.401,0.57,-38.78,-5.31,False,invalid
S2_yoy,T3_zscore_neg_1.5,P3_long_short_counter,0,0.401,0.57,-26.08,5.31,True,valid
S2_yoy,T3_zscore_2.0,P1_long_cash_pro,0,0.2491,0.07,-0.54,0.17,True,valid
S2_yoy,T3_zscore_2.0,P1_long_cash_counter,0,0.7308,0.07,-13.29,9.51,True,valid
S2_yoy,T3_zscore_2.0,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T3_zscore_2.0,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T3_zscore_2.0,P3_long_short_pro,0,-0.7157,0.14,-50.15,-9.33,False,invalid
S2_yoy,T3_zscore_2.0,P3_long_short_counter,0,0.7157,0.14,-13.29,9.33,True,valid
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_pro,0,0.5864,0.21,-0.22,2.19,True,valid
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_counter,0,0.5956,0.21,-13.39,7.5,True,valid
S2_yoy,T3_zscore_neg_2.0,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T3_zscore_neg_2.0,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T3_zscore_neg_2.0,P3_long_short_pro,0,-0.401,0.43,-38.78,-5.31,False,invalid
S2_yoy,T3_zscore_neg_2.0,P3_long_short_counter,0,0.401,0.43,-26.08,5.31,True,valid
S2_yoy,T4_zero,P1_long_cash_pro,0,0.521,0.68,-12.84,4.47,True,valid
S2_yoy,T4_zero,P1_long_cash_counter,0,0.5217,0.68,-13.29,5.21,True,valid
S2_yoy,T4_zero,P2_signal_strength_pro,0,0.7836,0.61,-7.31,5.28,True,valid
S2_yoy,T4_zero,P2_signal_strength_counter,0,0.635,0.61,-9.56,4.41,True,valid
S2_yoy,T4_zero,P3_long_short_pro,0,-0.0554,1.36,-28.88,-0.74,False,invalid
S2_yoy,T4_zero,P3_long_short_counter,0,0.0554,1.36,-18.22,0.74,True,valid
S2_yoy,T1_fixed_p25,P1_long_cash_pro,1,0.5404,0.82,-12.84,4.8,True,valid
S2_yoy,T1_fixed_p25,P1_long_cash_counter,1,0.5021,0.82,-13.29,4.88,True,valid
S2_yoy,T1_fixed_p25,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T1_fixed_p25,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T1_fixed_p25,P3_long_short_pro,1,-0.0062,1.64,-27.16,-0.08,False,invalid
S2_yoy,T1_fixed_p25,P3_long_short_counter,1,0.0062,1.64,-25.28,0.08,True,valid
S2_yoy,T1_fixed_p50,P1_long_cash_pro,1,0.4519,1.29,-6.33,2.66,True,valid
S2_yoy,T1_fixed_p50,P1_long_cash_counter,1,0.5979,1.29,-13.29,7.03,True,valid
S2_yoy,T1_fixed_p50,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T1_fixed_p50,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T1_fixed_p50,P3_long_short_pro,1,-0.3294,2.57,-37.37,-4.37,False,invalid
S2_yoy,T1_fixed_p50,P3_long_short_counter,1,0.3294,2.57,-20.28,4.37,True,valid
S2_yoy,T1_fixed_p75,P1_long_cash_pro,1,0.4091,1.21,-4.14,1.91,True,valid
S2_yoy,T1_fixed_p75,P1_long_cash_counter,1,0.6343,1.21,-13.72,7.78,True,valid
S2_yoy,T1_fixed_p75,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T1_fixed_p75,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T1_fixed_p75,P3_long_short_pro,1,-0.4443,2.43,-36.41,-5.87,False,invalid
S2_yoy,T1_fixed_p75,P3_long_short_counter,1,0.4443,2.43,-26.09,5.87,True,valid
S2_yoy,T2_roll_p25,P1_long_cash_pro,1,0.7981,0.46,-12.84,9.11,True,valid
S2_yoy,T2_roll_p25,P1_long_cash_counter,1,0.0904,0.46,-13.29,0.57,True,valid
S2_yoy,T2_roll_p25,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T2_roll_p25,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T2_roll_p25,P3_long_short_pro,1,0.6525,0.93,-16.7,8.54,True,valid
S2_yoy,T2_roll_p25,P3_long_short_counter,1,-0.6525,0.93,-47.29,-8.54,False,invalid
S2_yoy,T2_roll_p50,P1_long_cash_pro,1,0.7188,1.32,-6.64,5.07,True,valid
S2_yoy,T2_roll_p50,P1_long_cash_counter,1,0.4145,1.32,-13.29,4.61,True,valid
S2_yoy,T2_roll_p50,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T2_roll_p50,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T2_roll_p50,P3_long_short_pro,1,0.0349,2.64,-27.59,0.46,True,valid
S2_yoy,T2_roll_p50,P3_long_short_counter,1,-0.0349,2.64,-28.83,-0.46,False,invalid
S2_yoy,T2_roll_p75,P1_long_cash_pro,1,0.1587,1.04,-6.31,0.8,True,valid
S2_yoy,T2_roll_p75,P1_long_cash_counter,1,0.737,1.04,-13.29,8.88,True,valid
S2_yoy,T2_roll_p75,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T2_roll_p75,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T2_roll_p75,P3_long_short_pro,1,-0.6165,2.07,-44.14,-8.08,False,invalid
S2_yoy,T2_roll_p75,P3_long_short_counter,1,0.6165,2.07,-17.6,8.08,True,valid
S2_yoy,T3_zscore_1.0,P1_long_cash_pro,1,-0.1115,0.71,-4.14,-0.2,False,invalid
S2_yoy,T3_zscore_1.0,P1_long_cash_counter,1,0.7679,0.71,-13.29,9.89,True,valid
S2_yoy,T3_zscore_1.0,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T3_zscore_1.0,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T3_zscore_1.0,P3_long_short_pro,1,-0.7768,1.43,-52.73,-10.09,False,invalid
S2_yoy,T3_zscore_1.0,P3_long_short_counter,1,0.7768,1.43,-13.29,10.09,True,valid
S2_yoy,T3_zscore_neg_1.0,P1_long_cash_pro,1,0.6329,0.5,-4.5,2.88,True,valid
S2_yoy,T3_zscore_neg_1.0,P1_long_cash_counter,1,0.5517,0.5,-13.29,6.81,True,valid
S2_yoy,T3_zscore_neg_1.0,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T3_zscore_neg_1.0,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T3_zscore_neg_1.0,P3_long_short_pro,1,-0.2958,1.0,-34.16,-3.93,False,invalid
S2_yoy,T3_zscore_neg_1.0,P3_long_short_counter,1,0.2958,1.0,-26.64,3.93,True,valid
S2_yoy,T3_zscore_1.5,P1_long_cash_pro,1,0.4097,0.14,-0.54,0.39,True,valid
S2_yoy,T3_zscore_1.5,P1_long_cash_counter,1,0.7147,0.14,-13.29,9.3,True,valid
S2_yoy,T3_zscore_1.5,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T3_zscore_1.5,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T3_zscore_1.5,P3_long_short_pro,1,-0.6819,0.29,-48.65,-8.91,False,invalid
S2_yoy,T3_zscore_1.5,P3_long_short_counter,1,0.6819,0.29,-13.29,8.91,True,valid
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_pro,1,0.5824,0.29,-0.22,1.85,True,valid
S2_yoy,T3_zscore_neg_1.5,P1_long_cash_counter,1,0.6156,0.29,-13.29,7.83,True,valid
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T3_zscore_neg_1.5,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T3_zscore_neg_1.5,P3_long_short_pro,1,-0.4529,0.57,-38.65,-5.98,False,invalid
S2_yoy,T3_zscore_neg_1.5,P3_long_short_counter,1,0.4529,0.57,-22.48,5.98,True,valid
S2_yoy,T3_zscore_2.0,P1_long_cash_pro,1,0.2754,0.07,-0.54,0.24,True,valid
S2_yoy,T3_zscore_2.0,P1_long_cash_counter,1,0.7263,0.07,-13.29,9.45,True,valid
S2_yoy,T3_zscore_2.0,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T3_zscore_2.0,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T3_zscore_2.0,P3_long_short_pro,1,-0.7058,0.14,-49.71,-9.21,False,invalid
S2_yoy,T3_zscore_2.0,P3_long_short_counter,1,0.7058,0.14,-13.29,9.21,True,valid
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_pro,1,0.5824,0.21,-0.22,1.85,True,valid
S2_yoy,T3_zscore_neg_2.0,P1_long_cash_counter,1,0.6156,0.21,-13.29,7.83,True,valid
S2_yoy,T3_zscore_neg_2.0,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T3_zscore_neg_2.0,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T3_zscore_neg_2.0,P3_long_short_pro,1,-0.4529,0.43,-38.65,-5.98,False,invalid
S2_yoy,T3_zscore_neg_2.0,P3_long_short_counter,1,0.4529,0.43,-22.48,5.98,True,valid
S2_yoy,T4_zero,P1_long_cash_pro,1,0.5044,0.68,-12.84,4.47,True,valid
S2_yoy,T4_zero,P1_long_cash_counter,1,0.5351,0.68,-13.29,5.22,True,valid
S2_yoy,T4_zero,P2_signal_strength_pro,1,0.7856,0.62,-7.33,5.36,True,valid
S2_yoy,T4_zero,P2_signal_strength_counter,1,0.6281,0.62,-10.07,4.33,True,valid
S2_yoy,T4_zero,P3_long_short_pro,1,-0.0564,1.36,-30.49,-0.75,False,invalid
S2_yoy,T4_zero,P3_long_short_counter,1,0.0564,1.36,-25.28,0.75,True,valid
S2_yoy,T1_fixed_p25,P1_long_cash_pro,2,0.5088,0.82,-12.84,4.51,True,valid
S2_yoy,T1_fixed_p25,P1_long_cash_counter,2,0.5311,0.82,-13.29,5.18,True,valid
S2_yoy,T1_fixed_p25,P2_signal_strength_pro,2,0.741,0.62,-7.61,5.06,True,valid
S2_yoy,T1_fixed_p25,P2_signal_strength_counter,2,0.6582,0.62,-9.85,4.62,True,valid
S2_yoy,T1_fixed_p25,P3_long_short_pro,2,-0.0504,1.64,-30.46,-0.67,False,invalid
S2_yoy,T1_fixed_p25,P3_long_short_counter,2,0.0504,1.64,-20.47,0.67,True,valid
