signal,threshold,strategy,signal_column,lookback,lead_days,oos_sharpe,max_drawdown,valid,lead_source
rs_mom3m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB63,252,0.4042,-0.2591,True,pipeline
rs_mom3m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.4371,-0.2671,True,pipeline
rs_mom3m,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.848,-0.1388,True,pipeline
rs_mom3m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.4247,-0.1586,True,pipeline
rs_mom3m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB126,252,1.0115,-0.1508,True,pipeline
rs_mom3m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.9166,-0.213,True,pipeline
rs_mom3m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.4247,-0.1586,True,pipeline
rs_mom3m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB126,252,1.0115,-0.1508,True,pipeline
rs_mom3m,T2_roll_p75,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.7553,-0.289,True,pipeline
rs_mom3m,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.3197,-0.0822,True,pipeline
rs_mom3m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.755,-0.2178,True,pipeline
rs_mom3m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.4247,-0.1586,True,pipeline
rs_mom3m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB126,252,1.0115,-0.1508,True,pipeline
rs_mom3m,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.531,-0.2749,True,pipeline
rs_mom3m,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.6386,-0.1443,True,pipeline
rs_mom3m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.5821,-0.2183,True,pipeline
rs_mom3m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.4247,-0.1586,True,pipeline
rs_mom3m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB126,252,1.0115,-0.1508,True,pipeline
rs_mom3m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.8746,-0.2219,True,pipeline
rs_mom3m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.4247,-0.1586,True,pipeline
rs_mom3m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB126,252,1.0115,-0.1508,True,pipeline
rs_mom3m,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.8217,-0.2941,True,pipeline
rs_mom3m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.8195,-0.1876,True,pipeline
rs_mom3m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB126,252,0.4247,-0.1586,True,pipeline
rs_mom3m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB126,252,1.0115,-0.1508,True,pipeline
rs_mom3m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB126,252,0.6863,-0.1876,True,pipeline
rs_mom3m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_3m_pct,LB252,252,0.5821,-0.2066,True,pipeline
rs_mom3m,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.5916,-0.1893,True,pipeline
rs_mom3m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB252,252,0.5553,-0.1346,True,pipeline
rs_mom3m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.9138,-0.1525,True,pipeline
rs_mom3m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.787,-0.2209,True,pipeline
rs_mom3m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB252,252,0.5553,-0.1346,True,pipeline
rs_mom3m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.9138,-0.1525,True,pipeline
rs_mom3m,T2_roll_p75,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.5944,-0.2209,True,pipeline
rs_mom3m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.9067,-0.2209,True,pipeline
rs_mom3m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB252,252,0.5553,-0.1346,True,pipeline
rs_mom3m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.9138,-0.1525,True,pipeline
rs_mom3m,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.8447,-0.2543,True,pipeline
rs_mom3m,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_mom_3m_pct,LB252,252,0.6283,-0.1561,True,pipeline
rs_mom3m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.5836,-0.21,True,pipeline
rs_mom3m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB252,252,0.5553,-0.1346,True,pipeline
rs_mom3m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.9138,-0.1525,True,pipeline
rs_mom3m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.8198,-0.2209,True,pipeline
rs_mom3m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB252,252,0.5553,-0.1346,True,pipeline
rs_mom3m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.9138,-0.1525,True,pipeline
rs_mom3m,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.7472,-0.2209,True,pipeline
rs_mom3m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.8148,-0.1898,True,pipeline
rs_mom3m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_3m_pct,LB252,252,0.5553,-0.1346,True,pipeline
rs_mom3m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.9138,-0.1525,True,pipeline
rs_mom3m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_3m_pct,LB252,252,0.6857,-0.2216,True,pipeline
rs_mom6m,T1_fixed_p25,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB_NA,1,0.9668,-0.2102,True,pipeline
rs_mom6m,T1_fixed_p25,P3_long_short_pro,sox_spy_ratio_mom_6m_pct,LB_NA,1,0.625,-0.2474,True,pipeline
rs_mom6m,T1_fixed_p50,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB_NA,1,0.838,-0.1696,True,pipeline
rs_mom6m,T1_fixed_p50,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB_NA,1,0.4303,-0.2209,True,pipeline
rs_mom6m,T1_fixed_p75,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB_NA,1,0.9069,-0.0888,True,pipeline
rs_mom6m,T1_fixed_p75,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB_NA,1,0.491,-0.2317,True,pipeline
rs_mom6m,T4_zero,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB_NA,1,0.848,-0.1999,True,pipeline
rs_mom6m,T4_zero,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB_NA,1,0.4017,-0.2028,True,pipeline
rs_mom6m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.948,-0.1894,True,pipeline
rs_mom6m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.8857,-0.1434,True,pipeline
rs_mom6m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.5304,-0.1764,True,pipeline
rs_mom6m,T2_roll_p25,P3_long_short_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.5706,-0.1623,True,pipeline
rs_mom6m,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.5196,-0.1509,True,pipeline
rs_mom6m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.6446,-0.223,True,pipeline
rs_mom6m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.8857,-0.1434,True,pipeline
rs_mom6m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.5304,-0.1764,True,pipeline
rs_mom6m,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.74,-0.0817,True,pipeline
rs_mom6m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.5427,-0.2399,True,pipeline
rs_mom6m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.8857,-0.1434,True,pipeline
rs_mom6m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.5304,-0.1764,True,pipeline
rs_mom6m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.9254,-0.2212,True,pipeline
rs_mom6m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.8857,-0.1434,True,pipeline
rs_mom6m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.5304,-0.1764,True,pipeline
rs_mom6m,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.6051,-0.2411,True,pipeline
rs_mom6m,T3_zscore_1.5,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.4489,-0.0983,True,pipeline
rs_mom6m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.7151,-0.235,True,pipeline
rs_mom6m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.8857,-0.1434,True,pipeline
rs_mom6m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.5304,-0.1764,True,pipeline
rs_mom6m,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.5431,-0.2301,True,pipeline
rs_mom6m,T3_zscore_neg_1.5,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.4122,-0.1313,True,pipeline
rs_mom6m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.7067,-0.3067,True,pipeline
rs_mom6m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_6m_pct,LB63,1,0.8857,-0.1434,True,pipeline
rs_mom6m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.5304,-0.1764,True,pipeline
rs_mom6m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_6m_pct,LB63,1,0.394,-0.3721,True,pipeline
rs_mom6m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB126,1,0.9132,-0.1634,True,pipeline
rs_mom6m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_6m_pct,LB126,1,0.9136,-0.1428,True,pipeline
rs_mom6m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_6m_pct,LB126,1,0.5169,-0.181,True,pipeline
rs_mom6m,T2_roll_p25,P3_long_short_pro,sox_spy_ratio_mom_6m_pct,LB126,1,0.5124,-0.24,True,pipeline
rs_mom6m,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_mom_6m_pct,LB126,1,1.023,-0.1179,True,pipeline
rs_mom6m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_6m_pct,LB126,1,0.3524,-0.2196,True,pipeline
rs_mom6m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_6m_pct,LB126,1,0.9136,-0.1428,True,pipeline
