date,granger_f_24m,p_value_24m
1997-09-08,9.037088,0.002779
1997-09-09,9.019776,0.002805
1997-09-10,8.417339,0.00388
1997-09-11,8.32548,0.004078
1997-09-12,8.815065,0.003131
1997-09-15,8.671123,0.003383
1997-09-16,9.135558,0.002635
1997-09-17,9.121727,0.002655
1997-09-18,9.272627,0.002449
1997-09-19,9.14949,0.002616
1997-09-22,9.265145,0.002459
1997-09-23,9.02426,0.002798
1997-09-24,8.653141,0.003416
1997-09-25,8.100366,0.004607
1997-09-26,8.578785,0.003556
1997-09-29,9.065329,0.002737
1997-09-30,8.755831,0.003232
1997-10-01,9.149443,0.002616
1997-10-02,9.286895,0.00243
1997-10-03,9.445358,0.002232
1997-10-06,9.453845,0.002222
1997-10-07,9.630918,0.002022
1997-10-08,9.557491,0.002102
1997-10-09,9.617256,0.002036
1997-10-10,9.743467,0.001904
1997-10-13,9.495723,0.002173
1997-10-14,9.405961,0.00228
1997-10-15,9.431903,0.002249
1997-10-16,9.375116,0.002318
1997-10-17,9.551536,0.002109
1997-10-20,9.489798,0.00218
1997-10-21,9.386601,0.002304
1997-10-22,9.316863,0.002391
1997-10-23,9.26821,0.002455
1997-10-24,8.708558,0.003316
1997-10-27,6.287855,0.012473
1997-10-28,7.443959,0.006589
1997-10-29,7.430803,0.006637
1997-10-30,6.935974,0.00871
1997-10-31,7.040139,0.008224
1997-11-03,7.30376,0.007115
1997-11-04,7.380115,0.006823
1997-11-05,7.441874,0.006597
1997-11-06,7.185468,0.007592
1997-11-07,6.770521,0.009542
1997-11-10,6.516932,0.010981
1997-11-11,6.515864,0.010988
1997-11-12,5.859513,0.015848
1997-11-13,6.042766,0.014301
1997-11-14,6.147726,0.013487
1997-11-17,6.193361,0.013147
1997-11-18,6.132185,0.013604
1997-11-19,6.225083,0.012917
1997-11-20,6.794045,0.009419
1997-11-21,6.700608,0.009919
1997-11-24,6.838053,0.009193
1997-11-25,6.734399,0.009735
1997-11-26,6.637155,0.010273
1997-11-27,6.669043,0.010093
1997-11-28,6.514487,0.010996
1997-12-01,6.747556,0.009664
1997-12-02,6.836099,0.009203
1997-12-03,6.873653,0.009014
1997-12-04,6.846249,0.009152
1997-12-05,6.935542,0.008712
1997-12-08,6.816885,0.009301
1997-12-09,6.784323,0.00947
1997-12-10,6.417566,0.011604
1997-12-11,5.409096,0.020431
1997-12-12,5.712971,0.017209
1997-12-15,6.161452,0.013384
1997-12-16,6.166202,0.013348
1997-12-17,6.109373,0.013779
1997-12-18,5.978444,0.014826
1997-12-19,5.77804,0.016591
1997-12-22,5.820355,0.016201
1997-12-23,5.382585,0.02074
1997-12-24,5.200375,0.023002
1997-12-25,5.198104,0.023032
1997-12-26,5.198134,0.023031
1997-12-29,5.166811,0.023446
1997-12-30,5.549664,0.018869
1997-12-31,5.293173,0.02182
1998-01-01,5.160572,0.023529
1998-01-02,5.038471,0.025227
1998-01-05,4.787357,0.029132
1998-01-06,4.524871,0.033894
1998-01-07,4.657564,0.031392
1998-01-08,4.298238,0.038663
1998-01-09,3.350235,0.06779
1998-01-12,3.533467,0.060723
1998-01-13,3.626819,0.057429
1998-01-14,3.737755,0.05376
1998-01-15,3.450145,0.063834
1998-01-16,3.744247,0.053553
1998-01-19,3.898906,0.048867
1998-01-20,4.248398,0.039804
1998-01-21,4.339316,0.037749
1998-01-22,4.34885,0.03754
1998-01-23,4.452186,0.035353
1998-01-26,4.230987,0.040211
1998-01-27,4.171679,0.041629
1998-01-28,4.329827,0.037958
1998-01-29,4.664253,0.031272
1998-01-30,4.795738,0.028991
1998-02-02,4.962837,0.026342
1998-02-03,5.224714,0.022686
1998-02-04,4.996385,0.025841
1998-02-05,4.968751,0.026253
1998-02-06,4.836437,0.028322
1998-02-09,4.907692,0.027187
1998-02-10,4.98273,0.026044
1998-02-11,5.722027,0.017122
1998-02-12,5.534194,0.019035
1998-02-13,5.545784,0.018911
1998-02-16,5.494763,0.019464
1998-02-17,5.537032,0.019005
1998-02-18,5.59209,0.018423
1998-02-19,5.31074,0.021603
1998-02-20,5.421313,0.02029
1998-02-23,5.518915,0.0192
1998-02-24,5.392384,0.020626
1998-02-25,5.606477,0.018274
1998-02-26,5.634973,0.017982
1998-02-27,5.559489,0.018765
1998-03-02,5.561775,0.018741
1998-03-03,5.603609,0.018303
1998-03-04,5.543959,0.01893
1998-03-05,5.187934,0.023166
1998-03-06,5.151566,0.02365
1998-03-09,5.152336,0.02364
1998-03-10,5.25423,0.022308
1998-03-11,5.31287,0.021577
1998-03-12,5.693605,0.017398
1998-03-13,5.628467,0.018049
1998-03-16,6.338868,0.012123
1998-03-17,6.513967,0.010999
1998-03-18,6.27628,0.012553
1998-03-19,6.099844,0.013852
1998-03-20,6.066818,0.01411
1998-03-23,6.272444,0.01258
1998-03-24,6.466858,0.011291
