signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,annual_turnover,oos_n,valid
spread_level,T2_rp75,P3,10,-0.1499,-2.86,-49.46,57.56,2088,False
spread_level,T1_p25,P1,21,0.376,5.5,-23.87,21.42,2088,True
spread_level,T1_p25,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T1_p25,P3,21,-0.1963,-3.75,-47.0,42.84,2088,False
spread_level,T1_p50,P1,21,0.4934,8.36,-33.72,20.13,2088,True
spread_level,T1_p50,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T1_p50,P3,21,0.1032,1.97,-37.75,40.25,2088,False
spread_level,T1_p75,P1,21,0.6828,12.73,-33.72,14.11,2088,True
spread_level,T1_p75,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T1_p75,P3,21,0.5611,10.72,-33.72,28.22,2088,False
spread_level,T2_rp25,P1,21,0.2159,2.02,-19.94,23.3,2088,True
spread_level,T2_rp25,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T2_rp25,P3,21,-0.5607,-10.71,-68.99,46.59,2088,False
spread_level,T2_rp50,P1,21,-0.0296,-0.45,-37.13,28.58,2088,False
spread_level,T2_rp50,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T2_rp50,P3,21,-0.8199,-15.65,-80.3,57.15,2088,False
spread_level,T2_rp75,P1,21,0.2945,5.04,-33.72,28.75,2088,False
spread_level,T2_rp75,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T2_rp75,P3,21,-0.244,-4.66,-60.34,57.51,2088,False
BENCHMARK,BUY_HOLD,BH,0,0.7726,14.75,-33.72,0.0,2088,True
