signal,threshold,strategy,signal_column,lead_days,oos_sharpe,max_drawdown,n_trades,valid,lead_source
S12_mom_252d,T1_p75,P1,hy_ig_mom_252d,1,0.669,-0.321491,115,True,pipeline
S12_mom_252d,T1_p75,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T1_p75,P3,hy_ig_mom_252d,1,0.0992,-0.490556,115,True,pipeline
S12_mom_252d,T1_p85,P1,hy_ig_mom_252d,1,0.7582,-0.287007,49,True,pipeline
S12_mom_252d,T1_p85,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T1_p85,P3,hy_ig_mom_252d,1,0.4717,-0.356579,49,True,pipeline
S12_mom_252d,T1_p95,P1,hy_ig_mom_252d,1,0.726,-0.302332,19,True,pipeline
S12_mom_252d,T1_p95,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T1_p95,P3,hy_ig_mom_252d,1,0.5689,-0.415305,19,True,pipeline
S12_mom_252d,T2_rp75,P1,hy_ig_mom_252d,1,0.8955,-0.166359,151,True,pipeline
S12_mom_252d,T2_rp75,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T2_rp75,P3,hy_ig_mom_252d,1,0.234,-0.369392,151,True,pipeline
S12_mom_252d,T2_rp85,P1,hy_ig_mom_252d,1,0.7351,-0.309746,169,True,pipeline
S12_mom_252d,T2_rp85,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T2_rp85,P3,hy_ig_mom_252d,1,0.1542,-0.434829,169,True,pipeline
S12_mom_252d,T2_rp95,P1,hy_ig_mom_252d,1,0.7723,-0.341701,165,True,pipeline
S12_mom_252d,T2_rp95,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T2_rp95,P3,hy_ig_mom_252d,1,0.3654,-0.432609,165,True,pipeline
S12_mom_252d,T3_z1.5,P1,hy_ig_mom_252d,1,0.8703,-0.284076,153,True,pipeline
S12_mom_252d,T3_z1.5,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T3_z1.5,P3,hy_ig_mom_252d,1,0.5057,-0.335484,153,True,pipeline
S12_mom_252d,T3_z2.0,P1,hy_ig_mom_252d,1,0.8175,-0.244964,51,True,pipeline
S12_mom_252d,T3_z2.0,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T3_z2.0,P3,hy_ig_mom_252d,1,0.5082,-0.296861,51,True,pipeline
S12_mom_252d,T3_z2.5,P1,hy_ig_mom_252d,1,0.7761,-0.244964,37,True,pipeline
S12_mom_252d,T3_z2.5,P2,hy_ig_mom_252d,1,1.1804,-0.102101,325,True,pipeline
S12_mom_252d,T3_z2.5,P3,hy_ig_mom_252d,1,0.469,-0.349822,37,True,pipeline
S12_mom_252d,T1_p75,P1,hy_ig_mom_252d,5,0.5744,-0.28609,115,True,pipeline
S12_mom_252d,T1_p75,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T1_p75,P3,hy_ig_mom_252d,5,0.0709,-0.603085,115,True,pipeline
S12_mom_252d,T1_p85,P1,hy_ig_mom_252d,5,0.575,-0.341196,49,True,pipeline
S12_mom_252d,T1_p85,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T1_p85,P3,hy_ig_mom_252d,5,0.2412,-0.565743,49,True,pipeline
S12_mom_252d,T1_p95,P1,hy_ig_mom_252d,5,0.7374,-0.337173,19,True,pipeline
S12_mom_252d,T1_p95,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T1_p95,P3,hy_ig_mom_252d,5,0.618,-0.375182,19,True,pipeline
S12_mom_252d,T2_rp75,P1,hy_ig_mom_252d,5,0.7887,-0.184498,151,True,pipeline
S12_mom_252d,T2_rp75,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T2_rp75,P3,hy_ig_mom_252d,5,0.1398,-0.410326,151,True,pipeline
S12_mom_252d,T2_rp85,P1,hy_ig_mom_252d,5,0.7396,-0.281854,169,True,pipeline
S12_mom_252d,T2_rp85,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T2_rp85,P3,hy_ig_mom_252d,5,0.197,-0.413936,169,True,pipeline
S12_mom_252d,T2_rp95,P1,hy_ig_mom_252d,5,0.7103,-0.314107,165,True,pipeline
S12_mom_252d,T2_rp95,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T2_rp95,P3,hy_ig_mom_252d,5,0.3266,-0.384432,165,True,pipeline
S12_mom_252d,T3_z1.5,P1,hy_ig_mom_252d,5,0.6541,-0.275766,153,True,pipeline
S12_mom_252d,T3_z1.5,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T3_z1.5,P3,hy_ig_mom_252d,5,0.2276,-0.44632,153,True,pipeline
S12_mom_252d,T3_z2.0,P1,hy_ig_mom_252d,5,0.663,-0.266685,51,True,pipeline
S12_mom_252d,T3_z2.0,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T3_z2.0,P3,hy_ig_mom_252d,5,0.3351,-0.383376,51,True,pipeline
S12_mom_252d,T3_z2.5,P1,hy_ig_mom_252d,5,0.7934,-0.266685,37,True,pipeline
S12_mom_252d,T3_z2.5,P2,hy_ig_mom_252d,5,1.1492,-0.099136,322,True,pipeline
S12_mom_252d,T3_z2.5,P3,hy_ig_mom_252d,5,0.6105,-0.289117,37,True,pipeline
S12_mom_252d,T1_p75,P1,hy_ig_mom_252d,21,0.4075,-0.337474,111,True,pipeline
S12_mom_252d,T1_p75,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T1_p85,P1,hy_ig_mom_252d,21,0.6609,-0.337173,51,True,pipeline
S12_mom_252d,T1_p85,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T1_p85,P3,hy_ig_mom_252d,21,0.4609,-0.372881,51,True,pipeline
S12_mom_252d,T1_p95,P1,hy_ig_mom_252d,21,0.7835,-0.337173,21,True,pipeline
S12_mom_252d,T1_p95,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T1_p95,P3,hy_ig_mom_252d,21,0.7396,-0.337173,21,True,pipeline
S12_mom_252d,T2_rp75,P1,hy_ig_mom_252d,21,0.5273,-0.337173,151,True,pipeline
S12_mom_252d,T2_rp75,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T2_rp75,P3,hy_ig_mom_252d,21,0.0053,-0.470114,151,True,pipeline
S12_mom_252d,T2_rp85,P1,hy_ig_mom_252d,21,0.4655,-0.337173,169,True,pipeline
S12_mom_252d,T2_rp85,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T2_rp95,P1,hy_ig_mom_252d,21,0.5122,-0.339694,165,True,pipeline
S12_mom_252d,T2_rp95,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T2_rp95,P3,hy_ig_mom_252d,21,0.1515,-0.44009,165,True,pipeline
S12_mom_252d,T3_z1.5,P1,hy_ig_mom_252d,21,0.5275,-0.337173,153,True,pipeline
S12_mom_252d,T3_z1.5,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T3_z1.5,P3,hy_ig_mom_252d,21,0.15,-0.371315,153,True,pipeline
S12_mom_252d,T3_z2.0,P1,hy_ig_mom_252d,21,0.6056,-0.337173,51,True,pipeline
S12_mom_252d,T3_z2.0,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T3_z2.0,P3,hy_ig_mom_252d,21,0.3649,-0.436988,51,True,pipeline
S12_mom_252d,T3_z2.5,P1,hy_ig_mom_252d,21,0.6913,-0.337173,37,True,pipeline
S12_mom_252d,T3_z2.5,P2,hy_ig_mom_252d,21,0.7322,-0.206059,316,True,pipeline
S12_mom_252d,T3_z2.5,P3,hy_ig_mom_252d,21,0.538,-0.355143,37,True,pipeline
S12_mom_252d,T1_p75,P1,hy_ig_mom_252d,63,0.7659,-0.337173,113,True,pipeline
S12_mom_252d,T1_p75,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T1_p75,P3,hy_ig_mom_252d,63,0.5977,-0.337173,113,True,pipeline
S12_mom_252d,T1_p85,P1,hy_ig_mom_252d,63,0.673,-0.337173,47,True,pipeline
S12_mom_252d,T1_p85,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T1_p85,P3,hy_ig_mom_252d,63,0.4935,-0.337173,47,True,pipeline
S12_mom_252d,T1_p95,P1,hy_ig_mom_252d,63,0.7964,-0.337173,21,True,pipeline
S12_mom_252d,T1_p95,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T1_p95,P3,hy_ig_mom_252d,63,0.772,-0.337173,21,True,pipeline
S12_mom_252d,T2_rp75,P1,hy_ig_mom_252d,63,0.5941,-0.337173,144,True,pipeline
S12_mom_252d,T2_rp75,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T2_rp75,P3,hy_ig_mom_252d,63,0.2273,-0.384327,144,True,pipeline
S12_mom_252d,T2_rp85,P1,hy_ig_mom_252d,63,0.5087,-0.337173,165,True,pipeline
S12_mom_252d,T2_rp85,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T2_rp85,P3,hy_ig_mom_252d,63,0.1194,-0.383193,165,True,pipeline
S12_mom_252d,T2_rp95,P1,hy_ig_mom_252d,63,0.8027,-0.337173,165,True,pipeline
S12_mom_252d,T2_rp95,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T2_rp95,P3,hy_ig_mom_252d,63,0.7292,-0.337173,165,True,pipeline
S12_mom_252d,T3_z1.5,P1,hy_ig_mom_252d,63,0.716,-0.337173,153,True,pipeline
S12_mom_252d,T3_z1.5,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T3_z1.5,P3,hy_ig_mom_252d,63,0.5699,-0.337173,153,True,pipeline
S12_mom_252d,T3_z2.0,P1,hy_ig_mom_252d,63,0.7126,-0.337173,51,True,pipeline
S12_mom_252d,T3_z2.0,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T3_z2.0,P3,hy_ig_mom_252d,63,0.5848,-0.337173,51,True,pipeline
S12_mom_252d,T3_z2.5,P1,hy_ig_mom_252d,63,0.7665,-0.337173,37,True,pipeline
S12_mom_252d,T3_z2.5,P2,hy_ig_mom_252d,63,0.4953,-0.314452,303,True,pipeline
S12_mom_252d,T3_z2.5,P3,hy_ig_mom_252d,63,0.696,-0.337173,37,True,pipeline
S12_mom_252d,T1_p75,P1,hy_ig_mom_252d,126,0.7393,-0.337173,121,True,pipeline
S12_mom_252d,T1_p75,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T1_p75,P3,hy_ig_mom_252d,126,0.5871,-0.337227,121,True,pipeline
S12_mom_252d,T1_p85,P1,hy_ig_mom_252d,126,0.79,-0.337173,53,True,pipeline
S12_mom_252d,T1_p85,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T1_p85,P3,hy_ig_mom_252d,126,0.7313,-0.337173,53,True,pipeline
S12_mom_252d,T1_p95,P1,hy_ig_mom_252d,126,0.7941,-0.337173,21,True,pipeline
S12_mom_252d,T1_p95,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T1_p95,P3,hy_ig_mom_252d,126,0.7711,-0.337173,21,True,pipeline
S12_mom_252d,T2_rp75,P1,hy_ig_mom_252d,126,0.8636,-0.244964,140,True,pipeline
S12_mom_252d,T2_rp75,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T2_rp75,P3,hy_ig_mom_252d,126,0.4698,-0.311524,140,True,pipeline
S12_mom_252d,T2_rp85,P1,hy_ig_mom_252d,126,0.5977,-0.31991,156,True,pipeline
S12_mom_252d,T2_rp85,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T2_rp85,P3,hy_ig_mom_252d,126,0.268,-0.396004,156,True,pipeline
S12_mom_252d,T2_rp95,P1,hy_ig_mom_252d,126,0.7726,-0.337173,159,True,pipeline
S12_mom_252d,T2_rp95,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T2_rp95,P3,hy_ig_mom_252d,126,0.6927,-0.349245,159,True,pipeline
S12_mom_252d,T3_z1.5,P1,hy_ig_mom_252d,126,0.7049,-0.308775,151,True,pipeline
S12_mom_252d,T3_z1.5,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T3_z1.5,P3,hy_ig_mom_252d,126,0.5378,-0.294991,151,True,pipeline
S12_mom_252d,T3_z2.0,P1,hy_ig_mom_252d,126,0.8117,-0.337173,51,True,pipeline
S12_mom_252d,T3_z2.0,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T3_z2.0,P3,hy_ig_mom_252d,126,0.7761,-0.337173,51,True,pipeline
S12_mom_252d,T3_z2.5,P1,hy_ig_mom_252d,126,0.8319,-0.337173,37,True,pipeline
S12_mom_252d,T3_z2.5,P2,hy_ig_mom_252d,126,0.8785,-0.146481,302,True,pipeline
S12_mom_252d,T3_z2.5,P3,hy_ig_mom_252d,126,0.8224,-0.337173,37,True,pipeline
S12_mom_252d,T1_p75,P1,hy_ig_mom_252d,252,0.544,-0.337173,125,True,pipeline
S12_mom_252d,T1_p75,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T1_p75,P3,hy_ig_mom_252d,252,0.2402,-0.338288,125,True,pipeline
S12_mom_252d,T1_p85,P1,hy_ig_mom_252d,252,0.7814,-0.337173,47,True,pipeline
S12_mom_252d,T1_p85,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T1_p85,P3,hy_ig_mom_252d,252,0.7324,-0.337173,47,True,pipeline
S12_mom_252d,T1_p95,P1,hy_ig_mom_252d,252,0.7797,-0.337173,23,True,pipeline
S12_mom_252d,T1_p95,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T1_p95,P3,hy_ig_mom_252d,252,0.7441,-0.337173,23,True,pipeline
S12_mom_252d,T2_rp75,P1,hy_ig_mom_252d,252,0.5619,-0.244964,132,True,pipeline
S12_mom_252d,T2_rp75,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T2_rp85,P1,hy_ig_mom_252d,252,0.47,-0.244964,150,True,pipeline
S12_mom_252d,T2_rp85,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T2_rp95,P1,hy_ig_mom_252d,252,0.6303,-0.337173,158,True,pipeline
S12_mom_252d,T2_rp95,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T2_rp95,P3,hy_ig_mom_252d,252,0.4116,-0.354533,158,True,pipeline
S12_mom_252d,T3_z1.5,P1,hy_ig_mom_252d,252,0.6443,-0.337173,142,True,pipeline
S12_mom_252d,T3_z1.5,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T3_z1.5,P3,hy_ig_mom_252d,252,0.4403,-0.341863,142,True,pipeline
S12_mom_252d,T3_z2.0,P1,hy_ig_mom_252d,252,0.7128,-0.337173,50,True,pipeline
S12_mom_252d,T3_z2.0,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T3_z2.0,P3,hy_ig_mom_252d,252,0.5912,-0.337173,50,True,pipeline
S12_mom_252d,T3_z2.5,P1,hy_ig_mom_252d,252,0.7329,-0.337173,37,True,pipeline
S12_mom_252d,T3_z2.5,P2,hy_ig_mom_252d,252,0.4976,-0.196391,291,True,pipeline
S12_mom_252d,T3_z2.5,P3,hy_ig_mom_252d,252,0.6353,-0.337173,37,True,pipeline
S13_acceleration,T1_p75,P1,hy_ig_acceleration,0,0.8293,-0.168862,539,True,pipeline
S13_acceleration,T1_p75,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T1_p85,P1,hy_ig_acceleration,0,0.8118,-0.175555,405,True,pipeline
S13_acceleration,T1_p85,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T1_p95,P1,hy_ig_acceleration,0,1.0046,-0.235748,165,True,pipeline
S13_acceleration,T1_p95,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T1_p95,P3,hy_ig_acceleration,0,0.7654,-0.248984,165,True,pipeline
S13_acceleration,T2_rp75,P1,hy_ig_acceleration,0,0.9167,-0.17522,493,True,pipeline
S13_acceleration,T2_rp75,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T2_rp85,P1,hy_ig_acceleration,0,0.8798,-0.176527,359,True,pipeline
S13_acceleration,T2_rp85,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T2_rp95,P1,hy_ig_acceleration,0,0.9498,-0.255326,191,True,pipeline
S13_acceleration,T2_rp95,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T2_rp95,P3,hy_ig_acceleration,0,0.6844,-0.274696,191,True,pipeline
S13_acceleration,T3_z1.5,P1,hy_ig_acceleration,0,1.0763,-0.1895,201,True,pipeline
S13_acceleration,T3_z1.5,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T3_z1.5,P3,hy_ig_acceleration,0,0.9207,-0.227635,201,True,pipeline
S13_acceleration,T3_z2.0,P1,hy_ig_acceleration,0,1.1011,-0.272755,81,True,pipeline
S13_acceleration,T3_z2.0,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T3_z2.0,P3,hy_ig_acceleration,0,1.0597,-0.305415,81,True,pipeline
S13_acceleration,T3_z2.5,P1,hy_ig_acceleration,0,1.0814,-0.251267,55,True,pipeline
S13_acceleration,T3_z2.5,P2,hy_ig_acceleration,0,1.0573,-0.154735,1835,True,pipeline
S13_acceleration,T3_z2.5,P3,hy_ig_acceleration,0,1.0581,-0.259303,55,True,pipeline
S13_acceleration,T1_p75,P1,hy_ig_acceleration,1,0.7166,-0.234653,539,True,pipeline
S13_acceleration,T1_p75,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T1_p85,P1,hy_ig_acceleration,1,0.9256,-0.202459,405,True,pipeline
S13_acceleration,T1_p85,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T1_p95,P1,hy_ig_acceleration,1,0.9174,-0.217505,165,True,pipeline
S13_acceleration,T1_p95,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T1_p95,P3,hy_ig_acceleration,1,0.6436,-0.280588,165,True,pipeline
S13_acceleration,T2_rp75,P1,hy_ig_acceleration,1,0.8342,-0.228456,493,True,pipeline
S13_acceleration,T2_rp75,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T2_rp85,P1,hy_ig_acceleration,1,1.014,-0.205018,359,True,pipeline
S13_acceleration,T2_rp85,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T2_rp95,P1,hy_ig_acceleration,1,0.9729,-0.209247,191,True,pipeline
S13_acceleration,T2_rp95,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T2_rp95,P3,hy_ig_acceleration,1,0.7389,-0.291624,191,True,pipeline
S13_acceleration,T3_z1.5,P1,hy_ig_acceleration,1,0.9621,-0.230916,201,True,pipeline
S13_acceleration,T3_z1.5,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T3_z1.5,P3,hy_ig_acceleration,1,0.7256,-0.317054,201,True,pipeline
S13_acceleration,T3_z2.0,P1,hy_ig_acceleration,1,0.8537,-0.240819,81,True,pipeline
S13_acceleration,T3_z2.0,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T3_z2.0,P3,hy_ig_acceleration,1,0.6187,-0.330029,81,True,pipeline
S13_acceleration,T3_z2.5,P1,hy_ig_acceleration,1,0.8554,-0.267409,55,True,pipeline
S13_acceleration,T3_z2.5,P2,hy_ig_acceleration,1,0.9804,-0.1466,1835,True,pipeline
S13_acceleration,T3_z2.5,P3,hy_ig_acceleration,1,0.6647,-0.28974,55,True,pipeline
S13_acceleration,T1_p75,P1,hy_ig_acceleration,5,0.9369,-0.244257,539,True,pipeline
S13_acceleration,T1_p75,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T1_p85,P1,hy_ig_acceleration,5,0.8596,-0.233064,405,True,pipeline
S13_acceleration,T1_p85,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T1_p95,P1,hy_ig_acceleration,5,0.7732,-0.272914,165,True,pipeline
S13_acceleration,T1_p95,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T1_p95,P3,hy_ig_acceleration,5,0.5328,-0.390248,165,True,pipeline
S13_acceleration,T2_rp75,P1,hy_ig_acceleration,5,0.793,-0.256972,493,True,pipeline
S13_acceleration,T2_rp75,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T2_rp85,P1,hy_ig_acceleration,5,0.7595,-0.258415,359,True,pipeline
S13_acceleration,T2_rp85,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T2_rp95,P1,hy_ig_acceleration,5,0.7633,-0.281922,191,True,pipeline
S13_acceleration,T2_rp95,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T2_rp95,P3,hy_ig_acceleration,5,0.523,-0.390248,191,True,pipeline
S13_acceleration,T3_z1.5,P1,hy_ig_acceleration,5,0.9175,-0.266685,201,True,pipeline
S13_acceleration,T3_z1.5,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T3_z1.5,P3,hy_ig_acceleration,5,0.7883,-0.35969,201,True,pipeline
S13_acceleration,T3_z2.0,P1,hy_ig_acceleration,5,0.9119,-0.266685,81,True,pipeline
S13_acceleration,T3_z2.0,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T3_z2.0,P3,hy_ig_acceleration,5,0.8505,-0.266685,81,True,pipeline
S13_acceleration,T3_z2.5,P1,hy_ig_acceleration,5,0.8867,-0.266685,55,True,pipeline
S13_acceleration,T3_z2.5,P2,hy_ig_acceleration,5,0.9882,-0.162015,1834,True,pipeline
S13_acceleration,T3_z2.5,P3,hy_ig_acceleration,5,0.8267,-0.2869,55,True,pipeline
S13_acceleration,T1_p75,P1,hy_ig_acceleration,21,0.7544,-0.354119,533,True,pipeline
S13_acceleration,T1_p75,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T1_p85,P1,hy_ig_acceleration,21,0.6337,-0.301379,399,True,pipeline
S13_acceleration,T1_p85,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T1_p95,P1,hy_ig_acceleration,21,0.5859,-0.343544,165,True,pipeline
S13_acceleration,T1_p95,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T1_p95,P3,hy_ig_acceleration,21,0.2574,-0.407357,165,True,pipeline
S13_acceleration,T2_rp75,P1,hy_ig_acceleration,21,0.6187,-0.309187,493,True,pipeline
S13_acceleration,T2_rp75,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T2_rp85,P1,hy_ig_acceleration,21,0.7155,-0.300718,359,True,pipeline
S13_acceleration,T2_rp85,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T2_rp95,P1,hy_ig_acceleration,21,0.7572,-0.343544,191,True,pipeline
S13_acceleration,T2_rp95,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T2_rp95,P3,hy_ig_acceleration,21,0.5829,-0.382239,191,True,pipeline
S13_acceleration,T3_z1.5,P1,hy_ig_acceleration,21,0.725,-0.343544,201,True,pipeline
S13_acceleration,T3_z1.5,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T3_z1.5,P3,hy_ig_acceleration,21,0.5168,-0.382239,201,True,pipeline
S13_acceleration,T3_z2.0,P1,hy_ig_acceleration,21,0.7472,-0.337173,81,True,pipeline
S13_acceleration,T3_z2.0,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T3_z2.0,P3,hy_ig_acceleration,21,0.6013,-0.337173,81,True,pipeline
S13_acceleration,T3_z2.5,P1,hy_ig_acceleration,21,0.8173,-0.337173,55,True,pipeline
S13_acceleration,T3_z2.5,P2,hy_ig_acceleration,21,0.9641,-0.118786,1830,True,pipeline
S13_acceleration,T3_z2.5,P3,hy_ig_acceleration,21,0.7893,-0.337173,55,True,pipeline
S13_acceleration,T1_p75,P1,hy_ig_acceleration,63,0.7923,-0.323523,535,True,pipeline
S13_acceleration,T1_p75,P2,hy_ig_acceleration,63,0.7912,-0.179707,1826,True,pipeline
S13_acceleration,T1_p85,P1,hy_ig_acceleration,63,0.6468,-0.364686,397,True,pipeline
S13_acceleration,T1_p85,P2,hy_ig_acceleration,63,0.7912,-0.179707,1826,True,pipeline
S13_acceleration,T1_p95,P1,hy_ig_acceleration,63,0.8199,-0.337173,165,True,pipeline
S13_acceleration,T1_p95,P2,hy_ig_acceleration,63,0.7912,-0.179707,1826,True,pipeline
S13_acceleration,T1_p95,P3,hy_ig_acceleration,63,0.7516,-0.337173,165,True,pipeline
S13_acceleration,T2_rp75,P1,hy_ig_acceleration,63,0.7395,-0.364686,489,True,pipeline
S13_acceleration,T2_rp75,P2,hy_ig_acceleration,63,0.7912,-0.179707,1826,True,pipeline
S13_acceleration,T2_rp85,P1,hy_ig_acceleration,63,0.8377,-0.337173,353,True,pipeline
S13_acceleration,T2_rp85,P2,hy_ig_acceleration,63,0.7912,-0.179707,1826,True,pipeline
S13_acceleration,T2_rp95,P1,hy_ig_acceleration,63,0.6049,-0.337173,189,True,pipeline
S13_acceleration,T2_rp95,P2,hy_ig_acceleration,63,0.7912,-0.179707,1826,True,pipeline
S13_acceleration,T2_rp95,P3,hy_ig_acceleration,63,0.3569,-0.408448,189,True,pipeline
S13_acceleration,T3_z1.5,P1,hy_ig_acceleration,63,0.7482,-0.337173,201,True,pipeline
S13_acceleration,T3_z1.5,P2,hy_ig_acceleration,63,0.7912,-0.179707,1826,True,pipeline
