signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
S1_level,T3_zscore_1.0,P1_long_cash,LB_NA,indpro,4,0.1659,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short,LB_NA,indpro,4,-0.7641,False,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash,LB_NA,indpro,4,0.472,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short,LB_NA,indpro,4,-0.5921,False,pipeline
S1_level,T3_zscore_1.5,P1_long_cash,LB_NA,indpro,4,0.1055,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short,LB_NA,indpro,4,-0.8288,False,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash,LB_NA,indpro,4,0.2998,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short,LB_NA,indpro,4,-0.7147,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash,LB_NA,indpro,4,0.0,False,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T3_zscore_2.0,P3_long_short,LB_NA,indpro,4,-0.8998,False,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash,LB_NA,indpro,4,0.1387,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength,LB_NA,indpro,4,0.8753,True,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short,LB_NA,indpro,4,-0.8251,False,pipeline
S1_level,T1_fixed_p25,P1_long_cash,LB_NA,indpro,5,0.8998,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T1_fixed_p25,P3_long_short,LB_NA,indpro,5,0.8998,True,pipeline
S1_level,T1_fixed_p50,P1_long_cash,LB_NA,indpro,5,0.8573,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T1_fixed_p50,P3_long_short,LB_NA,indpro,5,0.7656,True,pipeline
S1_level,T1_fixed_p75,P1_long_cash,LB_NA,indpro,5,0.7505,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T1_fixed_p75,P3_long_short,LB_NA,indpro,5,0.5302,True,pipeline
S1_level,T2_roll_p25,P1_long_cash,LB_NA,indpro,5,0.7759,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T2_roll_p25,P3_long_short,LB_NA,indpro,5,0.5671,True,pipeline
S1_level,T2_roll_p50,P1_long_cash,LB_NA,indpro,5,0.6712,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T2_roll_p50,P3_long_short,LB_NA,indpro,5,0.0704,True,pipeline
